      #Energy        TDOS-UP        TDOS-DOWN
      10.49830       0.00000       0.00000
      10.59630       0.00000       0.00000
      10.69330       0.00000       0.00000
      10.79130       0.00000       0.00000
      10.88930       0.00000       0.00000
      10.98630       0.00000       0.00000
      11.08430       0.00000       0.00000
      11.18230       0.00000       0.00000
      11.27930       0.00000       0.00000
      11.37730       0.00000       0.00000
      11.47530       0.00000       0.00000
      11.57230       0.00000       0.00000
      11.67030       0.00000       0.00000
