      #Energy        TDOS-UP        TDOS-DOWN
     -14.58235       4.40500     -17.68000
     -14.48635       3.32300      -3.34300
     -14.38935       4.07000      -4.06000
     -14.29335       4.92800      -4.88000
     -14.19635       4.27700      -4.24300
     -14.09935       3.32800      -3.29300
     -14.00335       4.21200      -4.38900
     -13.90635       4.81900      -4.80600
     -13.81035       4.21600      -4.32000
     -13.71335       5.34100      -5.33700
     -13.61635       5.53500      -5.45600
     -13.52035       3.17200      -3.17400
     -13.42335       4.15000      -4.16900
     -13.32635       2.69700      -2.68700
     -13.23035       1.74300      -1.75400
     -13.13335       3.43400      -3.46500
     -13.03735       3.89300     -12.98000
     -12.94035       1.61800      -1.63300
     -12.84335       3.85000      -4.33800
     -12.74735       2.06400      -1.95700
     -12.65035       0.93730      -0.93910
     -12.55335       1.43200     -46.96000
     -12.45735       4.86900      -5.12900
     -12.36035       7.09800      -6.06300
     -12.26435       7.85200      -8.35000
     -12.16735       5.47900      -5.51400
     -12.07035       3.05900      -3.16300
     -11.97435       4.23200      -4.24000
     -11.87735       5.22500      -5.13000
     -11.78035       3.58700      -3.64200
     -11.68435       5.54300      -5.53200
     -11.58735       5.63900      -5.63500
     -11.49135       4.45100      -4.50700
     -11.39435       4.02900      -4.00600
     -11.29735       3.96500      -3.90000
     -11.20135       4.05400      -4.07500
     -11.10435       3.95000      -3.94700
     -11.00735       3.88600      -3.88200
     -10.91135       3.50200      -4.74000
     -10.81435       4.92000      -4.85500
     -10.71835       3.63200      -3.62200
     -10.62135       4.34400      -4.38800
     -10.52435       4.95900      -5.00900
     -10.42835       3.65700      -3.67800
     -10.33135       3.93500      -3.95600
     -10.23435       3.74300      -3.75200
     -10.13835       4.25700      -4.31500
     -10.04135       4.17200      -4.17900
      -9.94535       5.30200      -5.18400
      -9.84835       3.64500      -5.08100
      -9.75135       4.79500      -4.61900
      -9.65535       3.38500      -3.31800
      -9.55835       2.70800      -2.67700
      -9.46135       5.22300      -5.13500
      -9.36535       2.96000      -3.02400
      -9.26835       3.77000      -3.73500
      -9.17235       2.12900      -2.12400
      -9.07535       3.52600      -3.59500
      -8.97835       9.25000      -9.95400
      -8.88235       6.53200      -5.47800
      -8.78535       4.06500      -4.02500
      -8.68935       5.62200      -5.60400
      -8.59235       3.44900      -3.79500
      -8.49535       6.28300      -5.91400
      -8.39935       5.56700      -5.67800
      -8.30235       3.54100      -3.75800
      -8.20535       3.48400      -3.43500
      -8.10935       8.70600      -8.75600
      -8.01235       4.19300      -4.39300
      -7.91635       9.56100     -11.84000
      -7.81935       5.43400      -5.38700
      -7.72235       6.86000      -4.89100
      -7.62635       8.01400      -8.01500
      -7.52935       3.31900      -3.28500
      -7.43235       7.22200      -7.24000
      -7.33635       6.60600      -6.44400
      -7.23935       3.77700      -3.76300
      -7.14335       6.07300      -6.43500
      -7.04635       9.61600      -9.05900
      -6.94935      10.46000     -10.46000
      -6.85335       9.71300      -9.71900
      -6.75635      11.44000     -11.44000
      -6.65935      25.21000     -10.70000
      -6.56335      13.42000     -13.59000
      -6.46635       8.33500     -10.57000
      -6.37035      12.35000     -12.61000
      -6.27335       8.86900      -8.92000
      -6.17635      12.42000     -12.82000
      -6.08035      13.73000     -13.44000
      -5.98335      18.97000     -17.32000
      -5.88635      11.08000      -9.66300
      -5.79035      59.52000     -57.67000
      -5.69335      26.57000     -12.67000
      -5.59735      11.26000     -13.62000
      -5.50035      22.14000     -24.27000
      -5.40335      36.97000     -17.55000
      -5.30735      21.00000     -12.37000
      -5.21035      42.21000     -11.74000
      -5.11335      32.85000      -9.58300
      -5.01735      14.37000     -41.12000
      -4.92035      72.60000     -18.44000
      -4.82435      93.69000     -15.42000
      -4.72735      23.15000     -13.52000
      -4.63035      18.58000     -48.01000
      -4.53435      21.08000     -16.30000
      -4.43735      27.16000     -26.32000
      -4.34035      53.05000     -24.05000
      -4.24435      26.27000     -23.91000
      -4.14735      29.97000     -22.16000
      -4.05135      33.04000     -26.35000
      -3.95435      34.49000     -22.40000
      -3.85735      42.27000     -23.46000
      -3.76135      53.51000     -23.71000
      -3.66435      28.95000     -17.33000
      -3.56735      48.79000     -47.47000
      -3.47135      28.56000     -16.60000
      -3.37435      11.69000     -23.10000
      -3.27835      45.68000     -31.45000
      -3.18135      14.47000     -52.44000
      -3.08435      33.10000     -32.00000
      -2.98835      29.15000     -40.93000
      -2.89135      27.73000     -40.38000
      -2.79535      40.95000     -35.18000
      -2.69835      24.97000     -21.73000
      -2.60135      40.86000     -35.55000
      -2.50535      14.64000     -39.36000
      -2.40835      11.42000     -26.98000
      -2.31135      16.16000     -37.14000
      -2.21535      86.66000     -34.56000
      -2.11835     100.40000     -59.69000
      -2.02235      20.68000     -26.26000
      -1.92535      23.63000      -6.94200
      -1.82835      25.87000      -4.77400
      -1.73235       8.31800      -3.76700
      -1.63535       5.55100      -4.36700
      -1.53835       4.61100      -4.37400
      -1.44235       5.52200      -4.29000
      -1.34535       5.31900      -5.33800
      -1.24935       3.71400      -3.57500
      -1.15235       2.19400      -2.16800
      -1.05535       3.11300      -3.11600
      -0.95935       2.84600      -2.80600
      -0.86235       2.06600      -2.87100
      -0.76535       2.55800      -2.48700
      -0.66935       2.52400      -2.38100
      -0.57235       1.52300      -1.73100
      -0.47635       2.65300      -2.64900
      -0.37935       3.74900      -3.52800
      -0.28235       2.60200      -2.31000
      -0.18635       0.89000      -0.78290
      -0.08935       0.90870      -0.78100
       0.00765      69.06000      -2.63300
       0.10365      61.55000       0.00000
       0.20065      28.44000       0.00000
       0.29665      11.33000       0.00000
       0.39365       0.00000       0.00000
       0.49065       0.67800      -0.83680
       0.58665       1.15300      -1.28900
       0.68365       1.25700      -1.26400
       0.78065       1.09100      -0.94910
       0.87665       0.56980      -0.56880
       0.97365       1.84100      -1.96800
       1.06965       2.27700      -1.72400
       1.16665       1.45600      -1.45700
       1.26365       1.46600      -1.79800
       1.35965       2.67600      -2.67200
       1.45665       2.13300      -3.14800
       1.55365       3.72900      -3.19200
       1.64965       2.35800      -2.74700
       1.74665       2.13100     -31.56000
       1.84265       2.05500     -49.53000
       1.93965       2.00400     -55.45000
       2.03665       4.88000     -77.88000
       2.13265       3.48800     -55.50000
       2.22965       4.88400     -51.06000
       2.32665       4.29700     -37.82000
       2.42265       5.10200     -91.73000
       2.51965       7.85600     -42.96000
       2.61565       3.47100      -8.07800
       2.71265       3.17600      -4.40100
       2.80965       3.50700      -4.19000
       2.90565       3.42200      -3.61900
       3.00265       4.40100      -4.55200
       3.09865       3.37300      -2.86300
       3.19565       8.45600      -5.80400
       3.29265       3.90000      -4.08000
       3.38865       4.11400      -4.05000
       3.48565       3.56900      -3.56000
       3.58265       3.40700      -3.15100
       3.67865       2.47200      -2.66300
       3.77565       4.51300      -3.77700
       3.87165       1.99900      -3.13800
       3.96865       3.05400      -2.00100
       4.06565       4.09500      -3.26400
       4.16165       2.28400      -2.52100
       4.25865       5.52200      -6.25300
       4.35565       5.35700     -10.87000
       4.45165       8.82200      -7.18400
       4.54865       7.77700      -8.03700
       4.64465       5.48900      -8.58700
       4.74165      16.10000      -7.46800
       4.83865      11.60000      -7.58200
       4.93465      18.93000      -7.66300
       5.03165      50.23000      -7.77000
       5.12865      31.29000      -5.89300
       5.22465      17.97000     -11.04000
       5.32165      20.67000      -8.69800
       5.41765      24.21000     -29.45000
       5.51465      18.81000     -21.63000
       5.61165      26.66000     -34.22000
       5.70765      19.76000     -13.82000
       5.80465      26.88000     -16.86000
       5.90165      14.03000     -23.92000
       5.99765      20.12000     -24.69000
       6.09465      57.08000     -24.15000
       6.19065      22.71000     -24.35000
       6.28765      40.84000     -15.54000
       6.38465      23.65000     -17.96000
       6.48065      33.51000     -27.73000
       6.57765      34.76000     -35.99000
       6.67465      26.52000     -22.48000
       6.77065      46.59000     -33.63000
       6.86765      16.96000     -33.90000
       6.96365       0.00000     -20.15000
       7.06065       0.00000     -47.21000
       7.15765       0.00000     -21.00000
       7.25365       0.00000      -3.50100
       7.35065       0.00000       0.00000
       7.44765       0.00000       0.00000
       7.54365       0.00000       0.00000
       7.64065       0.00000       0.00000
       7.73665       0.00000       0.00000
       7.83365       0.00000       0.00000
       7.93065       0.00000       0.00000
       8.02665       0.00000       0.00000
       8.12365       0.00000       0.00000
       8.21965       0.00000       0.00000
       8.31665       0.00000       0.00000
       8.41365       0.00000       0.00000
       8.50965       0.00000       0.00000
       8.60665       0.00000       0.00000
