      #Energy        TDOS-UP        TDOS-DOWN
       2.53948       0.00000       0.00000
       2.63848       0.00000       0.00000
       2.73748       0.00000       0.00000
       2.83548       0.00000       0.00000
       2.93448       0.00000       0.00000
       3.03248       0.00000       0.00000
       3.13148       0.00000       0.00000
       3.23048       0.00000      -0.00000
       3.32848       0.00000      -0.00638
       3.42748       0.00000      -0.02725
       3.52648       0.00000      -0.03225
       3.62448       0.00000      -0.03402
       3.72348       0.00000      -0.06763
       3.82148       0.00000      -0.02267
       3.92048       0.00000      -0.03808
       4.01948       0.00000      -0.03261
       4.11748       0.00000      -0.06241
       4.21648       0.00000      -0.01467
       4.31548       0.00000       0.00000
       4.41348       0.00000       0.00000
       4.51248       0.00000       0.00000
       4.61148       0.00000       0.00000
       4.70948       0.00000       0.00000
       4.80848       0.00000       0.00000
       4.90648       0.00000       0.00000
       5.00548       0.00000       0.00000
       5.10448       0.00000       0.00000
       5.20248       0.00000       0.00000
       5.30148       0.00000       0.00000
       5.40048       0.00011       0.00000
       5.49848       0.00031      -0.00000
       5.59748       0.00250      -0.00026
       5.69548       0.00000      -0.00028
       5.79448       0.00121      -0.00238
       5.89348       0.00173      -0.00000
       5.99148       0.00206      -0.00250
       6.09048       0.00000      -0.00250
       6.18948       0.00271      -0.00001
       6.28748       0.00230      -0.00008
       6.38648       0.00283      -0.00610
       6.48548       0.00760      -0.00284
       6.58348       0.01526      -0.00567
       6.68248       0.01253      -0.00273
       6.78048       0.01144      -0.01028
       6.87948       0.02060      -0.00529
       6.97848       0.01286      -0.00516
       7.07648       0.00773      -0.02675
       7.17548       0.01878      -0.01177
       7.27448       0.01947      -0.02132
       7.37248       0.02195      -0.01965
       7.47148       0.01811      -0.01771
       7.56948       0.01994      -0.01965
       7.66848       0.02149      -0.02068
       7.76748       0.00908      -0.02246
       7.86548       0.01965      -0.01467
       7.96448       0.02089      -0.01965
       8.06348       0.01333      -0.02014
       8.16148       0.02711      -0.02308
       8.26048       0.01877      -0.02657
       8.35948       0.02886      -0.02465
       8.45748       0.02279      -0.02274
       8.55648       0.03693      -0.02878
       8.65448       0.02569      -0.02812
       8.75348       0.02739      -0.02400
       8.85248       0.01826      -0.01637
       8.95048       0.03032      -0.03837
       9.04948       0.01801      -0.02037
       9.14848       0.02808      -0.01677
       9.24648       0.02296      -0.03377
       9.34548       0.02147      -0.02104
       9.44348       0.03582      -0.02023
       9.54248       0.03902      -0.02592
       9.64148       0.01319      -0.02578
       9.73948       0.03516      -0.03356
       9.83848       0.03765      -0.03728
       9.93748       0.03730      -0.04169
      10.03548       0.03112      -0.03620
      10.13448       0.03929      -0.03159
      10.23348       0.03270      -0.03408
      10.33148       0.02646      -0.03517
      10.43048       0.02435      -0.02060
      10.52848       0.02852      -0.02948
      10.62748       0.03947      -0.04016
      10.72648       0.03327      -0.03813
      10.82448       0.04330      -0.02455
      10.92348       0.02100      -0.02874
      11.02248       0.02982      -0.04619
      11.12048       0.04001      -0.03029
      11.21948       0.05583      -0.04631
      11.31748       0.04276      -0.04207
      11.41648       0.04200      -0.04802
      11.51548       0.02548      -0.03830
      11.61348       0.02793      -0.02923
      11.71248       0.03626      -0.03628
      11.81148       0.03971      -0.04137
      11.90948       0.03879      -0.03822
      12.00848       0.02600      -0.03522
      12.10748       0.00797      -0.01094
      12.20548       0.01029      -0.01322
      12.30448       0.00020      -0.00953
      12.40248       0.00000      -0.00032
      12.50148       0.00081      -0.00000
      12.60048       0.00003      -0.00083
      12.69848       0.00000       0.00000
      12.79748       0.00000       0.00000
      12.89648       0.00000       0.00000
      12.99448       0.00000       0.00000
      13.09348       0.00000       0.00000
      13.19148       0.00000       0.00000
      13.29048       0.00000       0.00000
      13.38948       0.00000       0.00000
      13.48748       0.00000       0.00000
      13.58648       0.00000       0.00000
      13.68548       0.00000       0.00000
      13.78348       0.00000       0.00000
      13.88248       0.00000       0.00000
