# Band-Index   31
   0.98080      9.374990      9.422395
   0.98478      9.396382      9.443666
   0.98876      9.417837      9.464989
   0.99273      9.439346      9.486354
   0.99671      9.460908      9.507759
   1.00069      9.482519      9.529196
   1.00467      9.504167      9.550654
   1.00865      9.525846      9.572125
   1.01262      9.547549      9.593598
   1.01660      9.569266      9.615061
   1.02058      9.590984      9.636497
   1.02456      9.612691      9.657890
   1.02854      9.634371      9.679220
   1.03251      9.656003      9.700461
   1.03649      9.677568      9.721585
   1.04047      9.699037      9.742557
   1.04445      9.720380      9.763334
   1.04843      9.741558      9.783866
   1.05241      9.762523      9.804090
   1.05638      9.783216      9.823928
   1.06036      9.803563      9.843281
   1.06434      9.823469      9.862028
   1.06832      9.842819      9.880019
   1.07230      9.861462      9.897068
   1.07627      9.879208      9.912944
   1.08025      9.895819      9.927376
   1.08423      9.911003      9.940057
   1.08821      9.924418      9.950661
   1.09219      9.935686      9.958884
   1.09616      9.944443      9.964495
   1.10014      9.950400      9.967380
   1.10412      9.953411      9.967573
   1.10810      9.953521      9.965245
   1.11208      9.950943      9.960668
   1.11606      9.946006      9.954157
   1.12003      9.939094      9.946046
   1.12401      9.930600      9.936657
   1.12799      9.920883      9.926285
   1.13197      9.910269      9.915199
   1.13595      9.899056      9.903653
   1.13992      9.887515      9.891883
   1.14390      9.875902      9.880119
   1.14788      9.864468      9.868593
   1.15186      9.853462      9.857539
   1.15584      9.843140      9.847201
   1.15981      9.833764      9.837832
   1.16379      9.825601      9.829688
   1.16777      9.818911      9.823022
   1.17175      9.813931      9.818066
   1.17573      9.810856      9.815009
   1.17971      9.809817      9.813975
   1.17971      9.809817      9.813975
   1.18668      9.811041      9.815194
   1.19366      9.814670      9.818807
   1.20064      9.820577      9.824692
   1.20761      9.828570      9.832663
   1.21459      9.838417      9.842495
   1.22157      9.849868      9.853944
   1.22854      9.862668      9.866767
   1.23552      9.876569      9.880724
   1.24250      9.891332      9.895589
   1.24947      9.906726      9.911148
   1.25645      9.922513      9.927183
   1.26343      9.938453      9.943487
   1.27040      9.954282      9.959834
   1.27738      9.969691      9.975978
   1.28436      9.984311      9.991628
   1.29133      9.997695     10.006445
   1.29831     10.009307     10.020015
   1.30529     10.018550     10.031853
   1.31226     10.024844     10.041419
   1.31924     10.027780     10.048195
   1.32622     10.027258     10.051803
   1.33319     10.023525     10.052124
   1.34017     10.017066     10.049338
   1.34715     10.008460     10.043868
   1.35412      9.998238     10.036225
   1.36110      9.986843     10.026911
   1.36808      9.974618     10.016359
   1.37505      9.961821     10.004911
   1.38203      9.948647      9.992832
   1.38901      9.935240      9.980324
   1.39598      9.921712      9.967541
   1.40296      9.908143      9.954597
   1.40994      9.894602      9.941582
   1.41691      9.881137      9.928568
   1.42389      9.867791      9.915607
   1.43087      9.854593      9.902744
   1.43784      9.841572      9.890014
   1.44482      9.828749      9.877446
   1.45180      9.816141      9.865063
   1.45877      9.803766      9.852886
   1.46575      9.791634      9.840929
   1.47273      9.779756      9.829208
   1.47970      9.768143      9.817734
   1.48668      9.756802      9.806518
   1.49366      9.745740      9.795567
   1.50064      9.734963      9.784891
   1.50761      9.724475      9.774494
   1.51459      9.714282      9.764383
   1.52157      9.704389      9.754563
   1.52854      9.694798      9.745038
   1.53552      9.685512      9.735812
   1.54250      9.676535      9.726890
   1.54947      9.667869      9.718273
   1.55645      9.659517      9.709965
   1.56343      9.651478      9.701967
   1.57040      9.643759      9.694284
   1.57738      9.636358      9.686916
   1.58436      9.629278      9.679866
   1.59133      9.622521      9.673136
   1.59831      9.616088      9.666727
   1.60529      9.609977      9.660639
   1.61226      9.604191      9.654873
   1.61924      9.598732      9.649432
   1.62622      9.593601      9.644316
   1.63319      9.588797      9.639528
   1.64017      9.584323      9.635066
   1.64715      9.580177      9.630932
   1.65412      9.576361      9.627126
   1.66110      9.572875      9.623649
   1.66808      9.569720      9.620502
   1.67505      9.566896      9.617686
   1.68203      9.564404      9.615199
   1.68901      9.562243      9.613044
   1.69598      9.560415      9.611220
   1.70296      9.558919      9.609727
   1.70994      9.557754      9.608565
   1.71691      9.556923      9.607735
   1.72389      9.556424      9.607237
   1.73087      9.556258      9.607071
