#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 320 200
# Band-Index    1
   0.85148     18.176987     18.228909
   0.84450     18.258429     18.310553
   0.83753     18.340915     18.393101
   0.83055     18.424179     18.476328
   0.82357     18.364984     18.410934
   0.81660     18.297353     18.343195
   0.80962     18.230285     18.275977
   0.80264     18.163848     18.209346
   0.79567     18.189832     18.199463
   0.78869     18.235851     18.244653
   0.78171     18.280722     18.288721
   0.77474     18.324223     18.331444
   0.76776     18.318280     18.340599
   0.76078     18.263329     18.285731
   0.75381     18.210716     18.233194
   0.74683     18.160907     18.183466
   0.73985     18.128273     18.154074
   0.73288     18.144704     18.170651
   0.72590     18.160690     18.186903
   0.71892     18.176421     18.203034
   0.71195     18.192280     18.219423
   0.70497     18.208882     18.236630
   0.69799     18.227035     18.255352
   0.69102     18.247560     18.276268
   0.68404     18.270982     18.299810
   0.67706     18.297316     18.326019
   0.67009     18.326148     18.354584
   0.66311     18.356876     18.385016
   0.65613     18.388930     18.416814
   0.64915     18.421850     18.449547
   0.64218     18.455303     18.482885
   0.63520     18.489054     18.516586
   0.62822     18.522941     18.550474
   0.62125     18.511740     18.540685
   0.61427     18.462468     18.491334
   0.60729     18.414267     18.443044
   0.60032     18.367432     18.396105
   0.59334     18.322363     18.350915
   0.58636     18.279617     18.308033
   0.57939     18.239978     18.268239
   0.57241     18.204515     18.232609
   0.56543     18.174603     18.202534
   0.55846     18.151785     18.179584
   0.55148     18.137371     18.165103
   0.54450     18.131870     18.159620
   0.53753     18.134713     18.162562
   0.53055     18.144547     18.172548
   0.52357     18.159798     18.187975
   0.51660     18.179072     18.207433
   0.50962     18.201290     18.229833
   0.50264     18.225659     18.254377
   0.49567     18.251615     18.280503
   0.48869     18.278747     18.307799
   0.48171     18.295208     18.335960
   0.47474     18.232158     18.284834
   0.46776     18.169549     18.222207
   0.46078     18.107455     18.160057
   0.45381     18.045972     18.098469
   0.44683     17.985250     18.037572
   0.43985     17.925546     17.977579
   0.43288     17.867368     17.918895
   0.42590     17.811887     17.862410
   0.41892     17.762317     17.810465
   0.41195     17.728183     17.770128
   0.40497     17.724642     17.756977
   0.39799     17.746450     17.773558
   0.39102     17.778686     17.803988
   0.38404     17.814934     17.839530
   0.37706     17.852947     17.877205
   0.37009     17.891735     17.915799
   0.36311     17.930691     17.954626
   0.35613     17.969284     17.993122
   0.34916     18.006894     18.030652
   0.34218     18.042639     18.066329
   0.33520     18.075156     18.098787
   0.32823     18.102292     18.125873
   0.32125     18.120932     18.144480
   0.31427     18.127681     18.151216
   0.31427     18.127681     18.151216
   0.31029     18.095824     18.119391
   0.30632     18.064185     18.087785
   0.30234     18.032777     18.056413
   0.29836     18.001615     18.025289
   0.29438     17.970716     17.994431
   0.29040     17.940095     17.963853
   0.28643     17.909768     17.933573
   0.28245     17.879755     17.903608
   0.27847     17.850072     17.873978
   0.27449     17.820739     17.844699
   0.27051     17.791777     17.815795
   0.26653     17.763206     17.787286
   0.26256     17.735052     17.759197
   0.25858     17.707333     17.731548
   0.25460     17.680077     17.704366
   0.25062     17.653311     17.677678
   0.24664     17.627061     17.651510
   0.24267     17.601355     17.625892
   0.23869     17.576224     17.600855
   0.23471     17.551697     17.576429
   0.23073     17.527806     17.552646
   0.22675     17.527458     17.551843
   0.22278     17.513385     17.552207
   0.21880     17.481079     17.519853
   0.21482     17.448932     17.487656
   0.21084     17.418946     17.455621
   0.20686     17.399485     17.425162
   0.20288     17.380846     17.406706
   0.19891     17.363042     17.389100
   0.19493     17.346073     17.372346
   0.19095     17.329942     17.356448
   0.18697     17.314634     17.341392
   0.18299     17.300124     17.327155
   0.17902     17.286378     17.313699
   0.17504     17.273348     17.300975
   0.17106     17.260967     17.288909
   0.16708     17.249157     17.277414
   0.16310     17.237831     17.266391
   0.15913     17.226886     17.255715
   0.15515     17.223382     17.252054
   0.15117     17.242056     17.270733
   0.14719     17.260760     17.289442
   0.14321     17.279473     17.308163
   0.13923     17.298175     17.326873
   0.13526     17.302563     17.321186
   0.13128     17.295170     17.314162
   0.12730     17.289060     17.308510
   0.12332     17.284128     17.304100
   0.11934     17.280258     17.300789
   0.11537     17.277341     17.298448
   0.11139     17.275244     17.296928
   0.10741     17.273864     17.296118
   0.10343     17.273108     17.295914
   0.09945     17.272879     17.296220
   0.09548     17.273100     17.296953
   0.09150     17.273698     17.298040
   0.08752     17.274577     17.299386
   0.08354     17.275698     17.300950
   0.07956     17.276989     17.302663
   0.07558     17.278389     17.304463
   0.07161     17.279845     17.306298
   0.06763     17.281307     17.308118
   0.06365     17.282717     17.309868
   0.05967     17.284035     17.311507
   0.05569     17.285212     17.312987
   0.05172     17.286201     17.314263
   0.04774     17.286967     17.315298
   0.04376     17.287467     17.316051
   0.03978     17.287664     17.316487
   0.03580     17.287526     17.316573
   0.03183     17.287022     17.316278
   0.02785     17.286126     17.315577
   0.02387     17.284812     17.314445
   0.01989     17.283061     17.312862
   0.01591     17.280856     17.310813
   0.01193     17.278186     17.308284
   0.00796     17.275040     17.305269
   0.00398     17.271414     17.301760
   0.00000     17.267307     17.297759
 
# Band-Index   75
   0.00000     17.559516     17.587819
   0.00398     17.547675     17.575820
   0.00796     17.537445     17.565436
   0.01193     17.528960     17.556806
   0.01591     17.522326     17.550041
   0.01989     17.517605     17.545211
   0.02387     17.514794     17.542319
   0.02785     17.513824     17.541299
   0.03183     17.514551     17.542010
   0.03580     17.516760     17.544235
   0.03978     17.520171     17.547694
   0.04376     17.524453     17.552051
   0.04774     17.529225     17.556922
   0.05172     17.534081     17.561895
   0.05569     17.538567     17.566512
   0.05967     17.542215     17.570299
   0.06365     17.544559     17.572783
   0.06763     17.545167     17.573526
   0.07161     17.543698     17.572178
   0.07558     17.539944     17.568527
   0.07956     17.533858     17.562520
   0.08354     17.525543     17.554263
   0.08752     17.515212     17.543970
   0.09150     17.503142     17.531921
   0.09548     17.489614     17.518403
   0.09945     17.474896     17.503685
   0.10343     17.459222     17.488008
   0.10741     17.442789     17.471567
   0.11139     17.425758     17.454526
   0.11537     17.408260     17.437018
   0.11934     17.390402     17.419148
   0.12332     17.372268     17.401003
   0.12730     17.353927     17.382652
   0.13128     17.335437     17.364152
   0.13526     17.316841     17.345546
   0.13923     17.311333     17.329704
   0.14321     17.321535     17.339787
   0.14719     17.333192     17.351461
   0.15117     17.346289     17.364699
   0.15515     17.360775     17.379431
   0.15913     17.376579     17.395553
   0.16310     17.393610     17.412947
   0.16708     17.411774     17.431495
   0.17106     17.430976     17.451082
   0.17504     17.451124     17.471605
   0.17902     17.472131     17.492966
   0.18299     17.493936     17.515100
   0.18697     17.516465     17.537930
   0.19095     17.539658     17.561397
   0.19493     17.563462     17.585448
   0.19891     17.587834     17.610041
   0.20288     17.612721     17.635124
   0.20686     17.614807     17.639411
   0.21084     17.597103     17.621672
   0.21482     17.579511     17.604040
   0.21880     17.562036     17.586522
   0.22278     17.544682     17.569121
   0.22675     17.545844     17.584713
   0.23073     17.578453     17.617367
   0.23471     17.611206     17.650164
   0.23869     17.644100     17.683101
   0.24267     17.677131     17.716173
   0.24664     17.710297     17.749378
   0.25062     17.743592     17.782712
   0.25460     17.777013     17.816171
   0.25858     17.810558     17.849753
   0.26256     17.844222     17.883452
   0.26653     17.878002     17.917267
   0.27051     17.911895     17.951192
   0.27449     17.945896     17.985225
   0.27847     17.980001     18.019361
   0.28245     18.014206     18.053594
   0.28643     18.048504     18.087920
   0.29040     18.082891     18.122334
   0.29438     18.117361     18.156827
   0.29836     18.151905     18.191393
   0.30234     18.186515     18.226024
   0.30632     18.221182     18.260707
   0.31029     18.255893     18.295433
   0.31427     18.290635     18.330185
   0.31427     18.290635     18.330185
   0.32125     18.292031     18.331636
   0.32823     18.296214     18.335982
   0.33520     18.303169     18.343197
   0.34218     18.312868     18.353242
   0.34916     18.325273     18.366060
   0.35613     18.340330     18.381575
   0.36311     18.357967     18.399699
   0.37009     18.378100     18.420323
   0.37706     18.400623     18.443327
   0.38404     18.425420     18.468575
   0.39102     18.452355     18.495920
   0.39799     18.481279     18.525203
   0.40497     18.512031     18.556253
   0.41195     18.544436     18.588887
   0.41892     18.570243     18.600945
   0.42590     18.541450     18.571968
   0.43288     18.512263     18.542603
   0.43985     18.482802     18.512972
   0.44683     18.453187     18.483191
   0.45381     18.423523     18.453366
   0.46078     18.393921     18.423604
   0.46776     18.364504     18.394031
   0.47474     18.335395     18.364765
   0.48171     18.306747     18.347867
   0.48869     18.358637     18.411243
   0.49567     18.422379     18.474896
   0.50264     18.486358     18.538738
   0.50962     18.550464     18.602643
   0.51660     18.614521     18.666398
   0.52357     18.678191     18.729574
   0.53055     18.740696     18.791149
   0.53753     18.799768     18.847989
   0.54450     18.846963     18.880780
   0.55148     18.861064     18.891909
   0.55846     18.844741     18.874407
   0.56543     18.818075     18.846865
   0.57241     18.788007     18.816450
   0.57939     18.756448     18.784690
   0.58636     18.724071     18.752162
   0.59334     18.691177     18.719137
   0.60032     18.657921     18.685764
   0.60729     18.624402     18.652138
   0.61427     18.590690     18.618335
   0.62125     18.556848     18.584422
   0.62822     18.561870     18.590883
   0.63520     18.612692     18.641765
   0.64218     18.664076     18.685101
   0.64915     18.680095     18.683208
   0.65613     18.679874     18.682048
   0.66311     18.679271     18.680785
   0.67009     18.677545     18.678634
   0.67706     18.674067     18.674927
   0.68404     18.668326     18.669120
   0.69102     18.659919     18.660781
   0.69799     18.648544     18.649588
   0.70497     18.634006     18.635330
   0.71195     18.616207     18.617893
   0.71892     18.595130     18.597250
   0.72590     18.570821     18.573435
   0.73288     18.543396     18.546557
   0.73985     18.513014     18.516766
   0.74683     18.479872     18.484255
   0.75381     18.444188     18.449237
   0.76078     18.406192     18.411937
   0.76776     18.366124     18.372594
   0.77474     18.375225     18.397449
   0.78171     18.433891     18.456006
   0.78869     18.494050     18.516044
   0.79567     18.555519     18.577377
   0.80264     18.618124     18.639836
   0.80962     18.676876     18.703266
   0.81660     18.592311     18.644143
   0.82357     18.508030     18.560059
   0.83055     18.433118     18.479135
   0.83753     18.501695     18.547738
   0.84450     18.570661     18.616688
   0.85148     18.639961     18.685930
   0.85846     18.709543     18.755410
   0.86543     18.779345     18.825064
   0.86543     18.779345     18.825064
   0.86941     18.792418     18.838131
   0.87339     18.805713     18.851411
   0.87737     18.819216     18.864891
   0.88135     18.832917     18.878561
   0.88532     18.846804     18.892409
   0.88930     18.860864     18.906422
   0.89328     18.875089     18.920592
   0.89726     18.889467     18.934908
   0.90124     18.903992     18.949364
   0.90521     18.918651     18.963946
   0.90919     18.933438     18.978650
   0.91317     18.948342     18.993463
   0.91715     18.963356     19.008379
   0.92113     18.978471     19.023388
   0.92511     18.993677     19.038482
   0.92908     19.008968     19.053652
   0.93306     19.024333     19.068889
   0.93704     19.039762     19.084182
   0.94102     19.055246     19.099522
   0.94500     19.070774     19.114899
   0.94897     19.086335     19.130300
   0.95295     19.101916     19.145712
   0.95693     19.117502     19.161120
   0.96091     19.133075     19.176507
   0.96489     19.148614     19.191851
   0.96886     19.164091     19.207122
   0.97284     19.179467     19.222282
   0.97682     19.194689     19.237275
   0.98080     19.209673     19.252012
   0.98478     19.224277     19.266339
   0.98876     19.238237     19.279956
   0.99273     19.250990     19.292189
   0.99671     19.261219     19.301357
   1.00069     19.265802     19.303441
   1.00467     19.260134     19.293998
   1.00865     19.244389     19.275549
   1.01262     19.223280     19.253052
   1.01660     19.199897     19.228928
   1.02058     19.175524     19.204107
   1.02456     19.150708     19.178988
   1.02854     19.125703     19.153760
   1.03251     19.100649     19.128530
   1.03649     19.075621     19.103357
   1.04047     19.050673     19.078283
   1.04445     19.025841     19.053339
   1.04843     19.001149     19.028545
   1.05241     18.976618     19.003918
   1.05638     18.952266     18.985735
   1.06036     18.962425     19.000933
   1.06434     18.978225     19.014761
   1.06832     18.992651     19.026945
   1.07230     19.005393     19.037226
   1.07627     19.016145     19.045410
   1.08025     19.024667     19.051431
   1.08423     19.030869     19.055379
   1.08821     19.034850     19.057492
   1.09219     19.036885     19.058094
   1.09616     19.037349     19.057531
   1.10014     19.036633     19.056123
   1.10412     19.035084     19.054139
   1.10810     19.032988     19.051793
   1.11208     19.030564     19.049252
   1.11606     19.027976     19.046635
   1.12003     19.025343     19.044036
   1.12401     19.022754     19.041521
   1.12799     19.020266     19.039133
   1.13197     19.017921     19.036903
   1.13595     19.015747     19.034852
   1.13992     19.013762     19.032992
   1.14390     19.011974     19.031327
   1.14788     19.010387     19.029857
   1.15186     19.009004     19.028582
   1.15584     19.007817     19.027494
   1.15981     19.006827     19.026589
   1.16379     19.006026     19.025860
   1.16777     19.005408     19.025299
   1.17175     19.004971     19.024904
   1.17573     19.004710     19.024668
   1.17971     19.004623     19.024590
   1.17971     19.004623     19.024590
   1.18668     19.005306     19.025287
   1.19366     19.007327     19.027351
   1.20064     19.010588     19.030687
   1.20761     19.014893     19.035110
   1.21459     19.019844     19.040256
   1.22157     19.024525     19.045336
   1.22854     19.026320     19.048306
   1.23552     19.016698     19.042955
   1.24250     18.981087     19.015991
   1.24947     18.924206     18.965351
   1.25645     18.858338     18.902806
   1.26343     18.788538     18.834997
   1.27040     18.716775     18.764551
   1.27738     18.644053     18.692733
   1.28436     18.652605     18.679835
   1.29133     18.672095     18.699744
   1.29831     18.690871     18.719044
   1.30529     18.708094     18.736995
   1.31226     18.722166     18.752204
   1.31924     18.729953     18.761931
   1.32622     18.726003     18.761160
   1.33319     18.704908     18.743953
   1.34017     18.667504     18.709601
   1.34715     18.619636     18.663536
   1.35412     18.566165     18.611076
   1.36110     18.509764     18.555269
   1.36808     18.451823     18.497690
   1.37505     18.393096     18.439182
   1.38203     18.334037     18.380241
   1.38901     18.274952     18.321194
   1.39598     18.216063     18.262273
   1.40296     18.157555     18.203668
   1.40994     18.099596     18.145541
   1.41691     18.042356     18.088061
   1.42389     17.986010     18.031393
   1.43087     17.930760     17.975724
   1.43784     17.876846     17.921278
   1.44482     17.824558     17.868321
   1.45180     17.797958     17.821491
   1.45877     17.783727     17.807542
   1.46575     17.770925     17.794895
   1.47273     17.759541     17.783545
   1.47970     17.749496     17.773427
   1.48668     17.740647     17.764416
   1.49366     17.732793     17.756328
   1.50064     17.725685     17.748929
   1.50761     17.719011     17.741924
   1.51459     17.712421     17.734980
   1.52157     17.705519     17.727718
   1.52854     17.697880     17.719737
   1.53552     17.689094     17.710652
   1.54250     17.678813     17.700143
   1.54947     17.666807     17.688001
   1.55645     17.653003     17.674163
   1.56343     17.637460     17.658687
   1.57040     17.620388     17.641772
   1.57738     17.602024     17.623641
   1.58436     17.582665     17.604574
   1.59133     17.562575     17.584821
   1.59831     17.542000     17.564618
   1.60529     17.521141     17.544159
   1.61226     17.500191     17.523630
   1.61924     17.479328     17.503209
   1.62622     17.458695     17.483034
   1.63319     17.438426     17.463238
   1.64017     17.441139     17.468705
   1.64715     17.451029     17.478638
   1.65412     17.461785     17.489447
   1.66110     17.473218     17.500943
   1.66808     17.485103     17.512899
   1.67505     17.497176     17.525047
   1.68203     17.509132     17.537081
   1.68901     17.520632     17.548658
   1.69598     17.531309     17.559408
   1.70296     17.540778     17.568944
   1.70994     17.548653     17.576876
   1.71691     17.554579     17.582845
   1.72389     17.558265     17.586558
   1.73087     17.559516     17.587819
 
# Band-Index   76
   1.73087     17.559516     17.587819
   1.72389     17.558265     17.586558
   1.71691     17.554579     17.582845
   1.70994     17.548653     17.576876
   1.70296     17.540778     17.568944
   1.69598     17.531309     17.559408
   1.68901     17.520632     17.548658
   1.68203     17.509132     17.537081
   1.67505     17.497176     17.525047
   1.66808     17.485103     17.512899
   1.66110     17.473218     17.500943
   1.65412     17.461785     17.489447
   1.64715     17.451029     17.478638
   1.64017     17.441139     17.468705
   1.63319     17.438426     17.463238
   1.62622     17.458695     17.483034
   1.61924     17.479328     17.503209
   1.61226     17.500191     17.523631
   1.60529     17.521142     17.544159
   1.59831     17.542001     17.564618
   1.59133     17.562575     17.584821
   1.58436     17.582665     17.604574
   1.57738     17.602024     17.623641
   1.57040     17.620389     17.641773
   1.56343     17.637461     17.658687
   1.55645     17.653004     17.674163
   1.54947     17.666808     17.688001
   1.54250     17.678814     17.700144
   1.53552     17.689094     17.710653
   1.52854     17.697880     17.719737
   1.52157     17.705520     17.727719
   1.51459     17.712422     17.734980
   1.50761     17.719011     17.741924
   1.50064     17.725685     17.748929
   1.49366     17.732793     17.756328
   1.48668     17.740647     17.764416
   1.47970     17.749496     17.773428
   1.47273     17.759541     17.783545
   1.46575     17.770925     17.794895
   1.45877     17.783727     17.807542
   1.45180     17.797959     17.821491
   1.44482     17.824558     17.868321
   1.43784     17.876846     17.921278
   1.43087     17.930760     17.975724
   1.42389     17.986010     18.031393
   1.41691     18.042356     18.088061
   1.40994     18.099596     18.145541
   1.40296     18.157555     18.203668
   1.39598     18.216063     18.262273
   1.38901     18.274952     18.321194
   1.38203     18.334037     18.380241
   1.37505     18.393096     18.439182
   1.36808     18.451823     18.497690
   1.36110     18.509764     18.555269
   1.35412     18.566165     18.611076
   1.34715     18.619636     18.663536
   1.34017     18.667504     18.709601
   1.33319     18.704908     18.743953
   1.32622     18.726003     18.761160
   1.31924     18.729953     18.761931
   1.31226     18.722166     18.752204
   1.30529     18.708094     18.736995
   1.29831     18.690871     18.719044
   1.29133     18.672095     18.699744
   1.28436     18.652605     18.679835
   1.27738     18.644053     18.692733
   1.27040     18.716775     18.764551
   1.26343     18.788538     18.834997
   1.25645     18.858338     18.902806
   1.24947     18.924206     18.965351
   1.24250     18.981087     19.015991
   1.23552     19.016698     19.042956
   1.22854     19.026320     19.048306
   1.22157     19.024525     19.045336
   1.21459     19.019844     19.040256
   1.20761     19.014893     19.035110
   1.20064     19.010588     19.030688
   1.19366     19.007327     19.027351
   1.18668     19.005306     19.025287
   1.17971     19.004623     19.024590
   1.17971     19.004623     19.024590
   1.17573     19.004710     19.024668
   1.17175     19.004971     19.024904
   1.16777     19.005408     19.025299
   1.16379     19.006026     19.025860
   1.15981     19.006827     19.026589
   1.15584     19.007817     19.027494
   1.15186     19.009004     19.028582
   1.14788     19.010388     19.029857
   1.14390     19.011974     19.031327
   1.13992     19.013762     19.032992
   1.13595     19.015747     19.034852
   1.13197     19.017921     19.036903
   1.12799     19.020266     19.039133
   1.12401     19.022754     19.041521
   1.12003     19.025343     19.044036
   1.11606     19.027976     19.046636
   1.11208     19.030565     19.049252
   1.10810     19.032988     19.051794
   1.10412     19.035084     19.054139
   1.10014     19.036633     19.056123
   1.09616     19.037350     19.057531
   1.09219     19.036885     19.058094
   1.08821     19.034850     19.057492
   1.08423     19.030869     19.055379
   1.08025     19.024668     19.051431
   1.07627     19.016145     19.045410
   1.07230     19.005393     19.037226
   1.06832     18.992651     19.026945
   1.06434     18.978225     19.014761
   1.06036     18.962425     19.000933
   1.05638     18.952267     18.985735
   1.05241     18.976618     19.003918
   1.04843     19.001149     19.028545
   1.04445     19.025841     19.053339
   1.04047     19.050673     19.078283
   1.03649     19.075621     19.103357
   1.03251     19.100649     19.128530
   1.02854     19.125703     19.153760
   1.02456     19.150708     19.178988
   1.02058     19.175524     19.204107
   1.01660     19.199897     19.228928
   1.01262     19.223280     19.253052
   1.00865     19.244389     19.275549
   1.00467     19.260134     19.293998
   1.00069     19.265802     19.303441
   0.99671     19.261219     19.301357
   0.99273     19.250990     19.292189
   0.98876     19.238237     19.279956
   0.98478     19.224277     19.266339
   0.98080     19.209673     19.252012
   0.97682     19.194689     19.237275
   0.97284     19.179467     19.222282
   0.96886     19.164091     19.207123
   0.96489     19.148614     19.191851
   0.96091     19.133075     19.176508
   0.95693     19.117502     19.161120
   0.95295     19.101916     19.145712
   0.94897     19.086335     19.130300
   0.94500     19.070774     19.114899
   0.94102     19.055246     19.099522
   0.93704     19.039762     19.084182
   0.93306     19.024333     19.068889
   0.92908     19.008968     19.053652
   0.92511     18.993677     19.038482
   0.92113     18.978471     19.023388
   0.91715     18.963356     19.008379
   0.91317     18.948342     18.993463
   0.90919     18.933438     18.978650
   0.90521     18.918651     18.963946
   0.90124     18.903992     18.949364
   0.89726     18.889467     18.934908
   0.89328     18.875089     18.920592
   0.88930     18.860864     18.906422
   0.88532     18.846804     18.892409
   0.88135     18.832917     18.878561
   0.87737     18.819216     18.864891
   0.87339     18.805713     18.851411
   0.86941     18.792418     18.838131
   0.86543     18.779345     18.825064
   0.86543     18.779345     18.825064
   0.85846     18.849311     18.894831
   0.85148     18.919370     18.964638
   0.84450     18.989449     19.030104
   0.83753     18.943113     18.963909
   0.83055     18.876978     18.897984
   0.82357     18.811276     18.832476
   0.81660     18.746143     18.767525
   0.80962     18.681713     18.728429
   0.80264     18.761570     18.812749
   0.79567     18.846209     18.896891
   0.78869     18.930549     18.980568
   0.78171     19.014249     19.063366
   0.77474     19.096791     19.144639
   0.76776     19.177345     19.223349
   0.76078     19.254531     19.297766
   0.75381     19.326021     19.365065
   0.74683     19.388165     19.421224
   0.73985     19.403337     19.432922
   0.73288     19.350776     19.380328
   0.72590     19.298013     19.327533
   0.71892     19.245086     19.274579
   0.71195     19.192037     19.221502
   0.70497     19.138902     19.168340
   0.69799     19.085722     19.115132
   0.69102     19.032538     19.061921
   0.68404     18.979393     19.008747
   0.67706     18.926330     18.955654
   0.67009     18.873397     18.902688
   0.66311     18.820645     18.849900
   0.65613     18.768129     18.797346
   0.64915     18.715916     18.745090
   0.64218     18.680736     18.693202
   0.63520     18.682640     18.688582
   0.62822     18.686588     18.694405
   0.62125     18.693192     18.703102
   0.61427     18.702792     18.714895
   0.60729     18.715435     18.729707
   0.60032     18.730896     18.747212
   0.59334     18.748753     18.766931
   0.58636     18.768492     18.788331
   0.57939     18.789575     18.810884
   0.57241     18.811477     18.834090
   0.56543     18.833694     18.857479
   0.55846     18.855738     18.880597
   0.55148     18.864826     18.893935
   0.54450     18.853680     18.888750
   0.53753     18.845077     18.872210
   0.53055     18.838861     18.866042
   0.52357     18.834832     18.862075
   0.51660     18.832770     18.860085
   0.50962     18.832439     18.859835
   0.50264     18.833599     18.861084
   0.49567     18.836019     18.863597
   0.48869     18.839476     18.867150
   0.48171     18.843763     18.871537
   0.47474     18.848694     18.876569
   0.46776     18.832957     18.875769
   0.46078     18.797549     18.841067
   0.45381     18.760873     18.804893
   0.44683     18.723640     18.768002
   0.43985     18.686390     18.730964
   0.43288     18.649537     18.694214
   0.42590     18.613414     18.658100
   0.41892     18.578300     18.622908
   0.41195     18.598507     18.629402
   0.40497     18.626100     18.657196
   0.39799     18.652858     18.684164
   0.39102     18.678601     18.710126
   0.38404     18.703132     18.734881
   0.37706     18.726241     18.758221
   0.37009     18.691176     18.714035
   0.36311     18.647110     18.670012
   0.35613     18.604201     18.627152
   0.34916     18.562999     18.586000
   0.34218     18.524343     18.547396
   0.33520     18.489577     18.512679
   0.32823     18.460841     18.483985
   0.32125     18.441242     18.464417
   0.31427     18.434174     18.457361
   0.31427     18.434174     18.457361
   0.31029     18.402204     18.425435
   0.30632     18.370366     18.393637
   0.30234     18.338664     18.361974
   0.29836     18.307105     18.330450
   0.29438     18.275693     18.299071
   0.29040     18.244434     18.267841
   0.28643     18.213334     18.236766
   0.28245     18.182400     18.205855
   0.27847     18.151637     18.175111
   0.27449     18.121053     18.144541
   0.27051     18.090655     18.114153
   0.26653     18.060451     18.083954
   0.26256     18.030450     18.053952
   0.25858     18.000658     18.024154
   0.25460     17.971087     17.994571
   0.25062     17.941748     17.965214
   0.24664     17.912648     17.936087
   0.24267     17.883800     17.907205
   0.23869     17.855218     17.878581
   0.23471     17.826915     17.850225
   0.23073     17.798907     17.822154
   0.22675     17.771210     17.794382
   0.22278     17.743842     17.766927
   0.21880     17.716824     17.739807
   0.21482     17.690178     17.713044
   0.21084     17.663927     17.686658
   0.20686     17.638097     17.660675
   0.20288     17.632614     17.657250
   0.19891     17.650517     17.675183
   0.19493     17.668514     17.693205
   0.19095     17.686600     17.711315
   0.18697     17.704771     17.729506
   0.18299     17.723023     17.747776
   0.17902     17.741352     17.766121
   0.17504     17.759758     17.784539
   0.17106     17.778228     17.803021
   0.16708     17.796768     17.821570
   0.16310     17.815368     17.840177
   0.15913     17.834030     17.858844
   0.15515     17.852752     17.877568
   0.15117     17.871524     17.896340
   0.14719     17.890349     17.915162
   0.14321     17.909212     17.934021
   0.13923     17.928120     17.952922
   0.13526     17.947067     17.971859
   0.13128     17.966045     17.990824
   0.12730     17.985056     18.009819
   0.12332     18.002592     18.028831
   0.11934     17.983803     18.011944
   0.11537     17.965573     17.993628
   0.11139     17.948003     17.975972
   0.10741     17.931217     17.959100
   0.10343     17.915367     17.943165
   0.09945     17.900636     17.928352
   0.09548     17.887256     17.914895
   0.09150     17.875478     17.903046
   0.08752     17.865609     17.893119
   0.08354     17.857979     17.885445
   0.07956     17.852900     17.880341
   0.07558     17.850644     17.878082
   0.07161     17.851381     17.878839
   0.06763     17.855137     17.882635
   0.06365     17.861794     17.889346
   0.05967     17.848569     17.878417
   0.05569     17.825541     17.855332
   0.05172     17.802849     17.832579
   0.04774     17.780523     17.810186
   0.04376     17.758589     17.788180
   0.03978     17.737086     17.766599
   0.03580     17.716056     17.745485
   0.03183     17.695548     17.724885
   0.02785     17.675619     17.704856
   0.02387     17.656338     17.685467
   0.01989     17.637782     17.666794
   0.01591     17.620040     17.648927
   0.01193     17.603218     17.631971
   0.00796     17.587434     17.616043
   0.00398     17.572819     17.601277
   0.00000     17.559516     17.587819
 
# Band-Index   77
   0.00000     18.163331     18.191540
   0.00398     18.139764     18.167955
   0.00796     18.116501     18.144673
   0.01193     18.093571     18.121722
   0.01591     18.071011     18.099138
   0.01989     18.048863     18.076964
   0.02387     18.027180     18.055252
   0.02785     18.006027     18.034066
   0.03183     17.985485     18.013488
   0.03580     17.965655     17.993617
   0.03978     17.946662     17.974578
   0.04376     17.928663     17.956527
   0.04774     17.911851     17.939658
   0.05172     17.896463     17.924209
   0.05569     17.882778     17.910459
   0.05967     17.871111     17.898726
   0.06365     17.871911     17.901811
   0.06763     17.895544     17.925493
   0.07161     17.919452     17.949446
   0.07558     17.943622     17.973657
   0.07956     17.968034     17.998108
   0.08354     17.992679     18.022789
   0.08752     18.017546     18.047689
   0.09150     18.042626     18.072800
   0.09548     18.067908     18.098110
   0.09945     18.093386     18.123615
   0.10343     18.099308     18.123877
   0.10741     18.080288     18.104904
   0.11139     18.061244     18.085900
   0.11537     18.042190     18.066880
   0.11934     18.023135     18.047854
   0.12332     18.004089     18.030819
   0.12730     18.021857     18.050168
   0.13128     18.041528     18.069923
   0.13526     18.061551     18.090029
   0.13923     18.081870     18.110431
   0.14321     18.102447     18.131091
   0.14719     18.123247     18.151973
   0.15117     18.144237     18.173044
   0.15515     18.165391     18.194280
   0.15913     18.186684     18.215654
   0.16310     18.208086     18.237139
   0.16708     18.229592     18.258727
   0.17106     18.251168     18.280386
   0.17504     18.272809     18.302110
   0.17902     18.294482     18.323868
   0.18299     18.316179     18.345651
   0.18697     18.337879     18.367438
   0.19095     18.359566     18.389213
   0.19493     18.381220     18.410957
   0.19891     18.402823     18.432652
   0.20288     18.424354     18.454279
   0.20686     18.445794     18.475815
   0.21084     18.467115     18.497236
   0.21482     18.488300     18.518525
   0.21880     18.509319     18.539650
   0.22278     18.530143     18.560584
   0.22675     18.550741     18.581296
   0.23073     18.571075     18.601750
   0.23471     18.591106     18.621904
   0.23869     18.610796     18.641722
   0.24267     18.630093     18.661153
   0.24664     18.648947     18.680147
   0.25062     18.667296     18.698642
   0.25460     18.685079     18.716575
   0.25858     18.702227     18.733879
   0.26256     18.718667     18.750478
   0.26653     18.734316     18.766291
   0.27051     18.749095     18.781235
   0.27449     18.762928     18.795233
   0.27847     18.775716     18.808184
