      #Energy        TDOS-UP        TDOS-DOWN
     -14.61176       3.56300      -3.53900
     -14.51476       3.43700      -3.44700
     -14.41776       9.94400     -10.04000
     -14.31976       4.71700      -4.69300
     -14.22276       4.11700      -4.10000
     -14.12576       3.17100      -3.15500
     -14.02876       5.91000      -6.00100
     -13.93176       3.71100      -3.71000
     -13.83476       4.65300      -4.70300
     -13.73776       5.41300      -5.42300
     -13.63976       4.61300      -4.56600
     -13.54276       4.91000      -4.93300
     -13.44576       5.38900      -5.31600
     -13.34876       2.60200      -2.59900
     -13.25176       1.75400      -1.75800
     -13.15476       4.73200      -4.73100
     -13.05776       1.15400      -6.64300
     -12.95976       1.71500      -1.72200
     -12.86276       6.27000      -6.24100
     -12.76576       1.44900      -1.94400
     -12.66876       1.10500      -1.12200
     -12.57176       1.27800      -1.29600
     -12.47476       5.72000      -5.71100
     -12.37676       5.61300      -5.59600
     -12.27976       3.96300      -3.94900
     -12.18276       5.58400      -5.60700
     -12.08576       3.87000      -3.92600
     -11.98876       5.99900      -5.95800
     -11.89176       2.55200      -2.45100
     -11.79476       5.25500      -5.27700
     -11.69676       5.44000      -4.83300
     -11.59976       5.65000      -5.66100
     -11.50276       3.93700      -3.90800
     -11.40576       3.58100      -3.53100
     -11.30876       5.96900      -6.01200
     -11.21176       4.21900      -4.23100
     -11.11476       3.92100      -3.91900
     -11.01676       3.85800      -3.84300
     -10.91976       5.22800      -5.26600
     -10.82276       4.35000      -4.31700
     -10.72576       3.36500      -3.34200
     -10.62876       4.36900      -4.39400
     -10.53176       4.82600      -4.86600
     -10.43376       3.80300      -3.81100
     -10.33676       3.96900      -3.97600
     -10.23976       3.75700      -3.78100
     -10.14276       4.14800      -4.15300
     -10.04576       4.19400      -4.19900
      -9.94876       3.61400      -3.61600
      -9.85176      11.76000     -11.67000
      -9.75376       4.67100      -4.67600
      -9.65676       2.88800      -2.88200
      -9.55976       6.40700      -6.40800
      -9.46276       4.11800      -4.09100
      -9.36576       4.37200      -4.34000
      -9.26876       2.53500      -2.51100
      -9.17176       3.40700      -3.42400
      -9.07376       7.04500      -7.07600
      -8.97676       5.68000      -5.76600
      -8.87976       6.43600      -6.49800
      -8.78276       5.77500      -5.76200
      -8.68576       4.12900      -4.09300
      -8.58876       4.82600      -4.78400
      -8.49076       4.00100      -4.06800
      -8.39376       3.72400      -3.70500
      -8.29676       3.88000      -3.88000
      -8.19976       8.31500      -8.34600
      -8.10276       3.39800      -3.40600
      -8.00576       9.01800      -9.06800
      -7.90876       4.75300      -4.82100
      -7.81076       6.36700      -6.34700
      -7.71376       5.40700      -5.42000
      -7.61676       4.05800      -4.06600
      -7.51976       4.48500      -4.54200
      -7.42276       4.33600      -4.30900
      -7.32576       7.55200      -7.33400
      -7.22876       6.29800      -6.31100
      -7.13076       7.60500      -7.15900
      -7.03376      11.47000     -11.55000
      -6.93676       9.36600      -9.74100
      -6.83976      11.76000     -11.72000
      -6.74276      12.74000     -12.80000
      -6.64576       9.24900      -9.29300
      -6.54776      11.03000     -11.02000
      -6.45076      10.03000     -12.13000
      -6.35376      10.02000      -9.98400
      -6.25676      11.29000     -11.35000
      -6.15976      16.24000     -16.06000
      -6.06276      13.22000     -13.38000
      -5.96576       9.09700      -8.44800
      -5.86776      22.40000     -19.31000
      -5.77076      32.24000      -8.89400
      -5.67376      16.06000      -5.94300
      -5.57676      20.28000     -16.45000
      -5.47976      31.15000     -66.99000
      -5.38276      26.22000     -13.21000
      -5.28576      15.20000      -3.50600
      -5.18776      39.80000      -6.85000
      -5.09076      21.87000      -8.46200
      -4.99376      51.50000     -43.29000
      -4.89676      51.16000     -11.23000
      -4.79976      10.32000     -12.79000
      -4.70276      16.87000     -16.76000
      -4.60476      42.40000     -28.94000
      -4.50776      26.18000     -24.09000
      -4.41076      36.04000     -38.89000
      -4.31376      33.85000     -31.08000
      -4.21676      30.76000     -22.08000
      -4.11976      27.98000     -31.15000
      -4.02276      29.64000     -23.62000
      -3.92476      24.17000     -23.08000
      -3.82776      47.59000     -19.61000
      -3.73076      26.35000     -14.05000
      -3.63376      54.29000     -56.75000
      -3.53676      21.49000     -22.36000
      -3.43976      15.52000     -22.43000
      -3.34276      33.68000     -12.23000
      -3.24476      21.11000     -17.59000
      -3.14776      67.62000     -36.17000
      -3.05076      24.19000     -21.94000
      -2.95376      29.90000     -31.96000
      -2.85676      40.52000     -56.39000
      -2.75976      20.98000     -27.02000
      -2.66276      27.46000     -23.10000
      -2.56476      17.84000     -15.51000
      -2.46776      13.66000     -21.37000
      -2.37076      17.55000     -32.84000
      -2.27376      44.94000     -19.07000
      -2.17676      25.36000     -45.81000
      -2.07976      31.01000     -48.85000
      -1.98176      32.44000      -7.46000
      -1.88476      45.19000      -4.82500
      -1.78776       8.48200      -3.75400
      -1.69076       5.60300      -4.18200
      -1.59376       4.63400      -4.35700
      -1.49676       5.49200      -5.36700
      -1.39976       5.33700      -5.33100
      -1.30176       3.69100      -3.61100
      -1.20476       2.19500      -2.17600
      -1.10776       3.16300      -3.12400
      -1.01076       2.83200      -2.81000
      -0.91376       2.94200      -2.87300
      -0.81676       2.54600      -2.49200
      -0.71976       2.42800      -2.37300
      -0.62176       1.62800      -1.73500
      -0.52476       2.67100      -2.63900
      -0.42776       3.64800      -3.51800
      -0.33076       2.38600      -2.28800
      -0.23376       0.84460      -0.78220
      -0.13676       0.85140      -0.78020
      -0.03876       3.05500      -2.62300
       0.05824      44.36000       0.00000
       0.15524      31.77000       0.00000
       0.25224      18.16000       0.00000
       0.34924       4.03800       0.00000
       0.44624       0.75250      -0.86130
       0.54324       1.23200      -1.31200
       0.64124       1.27700      -1.26500
       0.73824       1.02300      -0.92100
       0.83524       0.57020      -0.56900
       0.93224       1.91700      -2.00300
       1.02924       1.79500      -1.69100
       1.12624       1.45800      -1.45800
       1.22324       1.59100      -1.96900
       1.32124       2.66500      -2.67000
       1.41824       2.18900      -2.77800
       1.51524       2.80800      -3.12400
       1.61224       2.34000      -2.42500
       1.70924       1.91600     -25.30000
       1.80624       2.14000     -53.23000
       1.90424       9.59900     -39.84000
       2.00124       4.89300     -76.57000
       2.09824       3.47800     -32.07000
       2.19524       4.83300     -36.93000
       2.29224       4.34900     -31.03000
       2.38924       5.17600    -111.70000
       2.48624       4.96500     -34.78000
       2.58424       3.37100      -4.54600
       2.68124       3.23800      -3.94100
       2.77824       3.61200      -3.91900
       2.87524      13.22000     -14.48000
       2.97224       4.35300      -4.41700
       3.06924       2.63200      -2.62800
       3.16624       4.02100      -3.47300
       3.26424       4.25700      -4.34700
       3.36124       3.95200      -3.93400
       3.45824       3.67700      -3.56800
       3.55524       3.02500      -2.79900
       3.65224       4.27200      -2.99200
       3.74924       4.05000      -3.43500
       3.84724       2.05800      -2.89000
       3.94424       2.22600      -1.97500
       4.04124       7.27100      -4.16500
       4.13824       7.05300      -6.83000
       4.23524       7.93300      -3.95400
       4.33224      14.38000      -3.69500
       4.42924       5.61200      -6.30000
       4.52724       6.71000      -6.00500
       4.62424      13.67000      -6.54400
       4.72124      10.78000      -6.91300
       4.81824      14.30000     -10.09000
       4.91524      19.67000      -8.16700
       5.01224      19.98000      -9.33700
       5.10924      27.18000      -7.10600
       5.20724      16.23000      -7.03800
       5.30424      17.49000     -14.25000
       5.40124      21.84000     -19.01000
       5.49824      21.74000     -18.54000
       5.59524      16.88000     -15.75000
       5.69224      27.74000     -15.82000
       5.79024      22.00000     -13.96000
       5.88724      23.22000     -18.81000
       5.98424      12.53000     -19.86000
       6.08124      24.84000     -31.95000
       6.17824      24.10000     -23.59000
       6.27524      21.96000     -21.83000
       6.37224      28.34000     -18.44000
       6.47024      43.99000     -11.68000
       6.56724      22.95000     -21.99000
       6.66424      34.64000     -62.29000
       6.76124      77.58000     -42.22000
       6.85824       5.25300     -24.53000
       6.95524       0.00000     -40.68000
       7.05224       0.00000     -29.06000
       7.15024       0.00000     -18.60000
       7.24724       0.00000     -24.25000
       7.34424       0.00000      -7.05400
       7.44124       0.00000       0.00000
       7.53824       0.00000       0.00000
       7.63524       0.00000       0.00000
       7.73224       0.00000       0.00000
       7.83024       0.00000       0.00000
       7.92724       0.00000       0.00000
       8.02424       0.00000       0.00000
       8.12124       0.00000       0.00000
       8.21824       0.00000       0.00000
       8.31524       0.00000       0.00000
       8.41324       0.00000       0.00000
       8.51024       0.00000       0.00000
       8.60724       0.00000       0.00000
       8.70424       0.00000       0.00000
