      #Energy        TDOS-UP        TDOS-DOWN
      10.69099       0.00000       0.00000
      10.78899       0.00000       0.00000
      10.88599       0.00000       0.00000
      10.98399       0.00000       0.00000
      11.08099       0.00000       0.00000
      11.17899       0.00000       0.00000
      11.27699       0.00000       0.00000
      11.37399       0.00000       0.00000
      11.47199       0.00000       0.00000
      11.56999       0.00000       0.00000
      11.66699       0.00000       0.00000
