#K-Path(1/A)         Spin-Up(eV)   Spin-Down(eV)
# NKPTS & NBANDS: 150 160
# Band-Index    1
   1.50787      9.948150     10.022317
   1.49475      9.940569     10.049450
   1.48163      9.951887     10.057269
   1.46851     10.014569     10.080898
   1.45539     10.010131     10.154899
   1.44228     10.002395     10.183166
   1.42916      9.998977     10.192282
   1.41604     10.007151     10.212747
   1.40292     10.024697     10.236657
   1.38980     10.045753     10.249564
   1.37668     10.063453     10.231409
   1.36356     10.063349     10.211446
   1.35044     10.065476     10.196223
   1.33732     10.067631     10.188848
   1.32420     10.078169     10.190566
   1.31108     10.097111     10.219206
   1.29796     10.100953     10.258499
   1.28484     10.112096     10.260781
   1.27173     10.121769     10.254170
   1.25861     10.130074     10.245833
   1.24549     10.137058     10.238059
   1.23237     10.142846     10.235086
   1.21925     10.147665     10.234411
   1.20613     10.151889     10.233740
   1.19301     10.156123     10.233420
   1.17989     10.161300     10.234788
   1.16677     10.168672     10.238745
   1.15365     10.179061     10.245815
   1.14053     10.197426     10.263036
   1.12741     10.227044     10.296214
   1.11429     10.262251     10.322083
   1.10117     10.256656     10.298462
   1.08806     10.206744     10.233101
   1.07494     10.130802     10.215425
   1.06182     10.113849     10.227470
   1.04870     10.122356     10.240999
   1.03558     10.142997     10.252619
   1.02246     10.170395     10.261004
   1.00934     10.192014     10.266774
   0.99622     10.203678     10.271083
   0.98310     10.211350     10.274776
   0.96998     10.217191     10.278211
   0.95686     10.220766     10.281058
   0.94374     10.220242     10.281723
   0.93062     10.212342     10.276285
   0.91751     10.192484     10.258169
   0.90439     10.156807     10.222614
   0.89127     10.106440     10.174692
   0.87815     10.056082     10.137031
   0.87815     10.056082     10.137031
   0.87159     10.068247     10.147063
   0.86503     10.080384     10.157450
   0.85847     10.093225     10.167894
   0.85191     10.111333     10.178685
   0.84535     10.131122     10.192772
   0.83879     10.150857     10.212031
   0.83223     10.170152     10.232548
   0.82567     10.188730     10.252886
   0.81911     10.206326     10.272495
   0.81255     10.222683     10.290958
   0.80599     10.237550     10.307849
   0.79943     10.250653     10.322613
   0.79287     10.261553     10.333977
   0.78631     10.268401     10.334188
   0.77975     10.254021     10.303350
   0.77319     10.214657     10.266144
   0.76663     10.198060     10.248031
   0.76007     10.204091     10.251382
   0.75351     10.210190     10.256107
   0.74694     10.216287     10.261591
   0.74038     10.222289     10.268497
   0.73382     10.228026     10.273398
   0.72726     10.228283     10.276772
   0.72070     10.215050     10.282463
   0.71414     10.210720     10.281403
   0.70758     10.203662     10.271620
   0.70102     10.193378     10.256916
   0.69446     10.212400     10.240805
   0.68790     10.220767     10.272165
   0.68134     10.215981     10.293568
   0.67478     10.209127     10.300464
   0.66822     10.201702     10.302966
   0.66166     10.194180     10.303478
   0.65510     10.186793     10.302745
   0.64854     10.179674     10.301154
   0.64198     10.172909     10.298982
   0.63542     10.166552     10.296443
   0.62886     10.160641     10.293708
   0.62230     10.155200     10.290908
   0.61574     10.150249     10.288152
   0.60918     10.145800     10.285520
   0.60262     10.141864     10.283076
   0.59606     10.138449     10.280871
   0.58950     10.135559     10.278942
   0.58294     10.133199     10.277324
   0.57638     10.131369     10.276048
   0.56982     10.130063     10.275146
   0.56326     10.129273     10.274641
   0.55670     10.129004     10.274493
   0.55670     10.129004     10.274493
   0.54534     10.128045     10.263454
   0.53398     10.125623     10.247625
   0.52262     10.122446     10.233147
   0.51126     10.119282     10.220146
   0.49989     10.116924     10.208543
   0.48853     10.115901     10.200536
   0.47717     10.116373     10.200693
   0.46581     10.118264     10.205415
   0.45445     10.121427     10.212650
   0.44309     10.126025     10.222233
   0.43173     10.177266     10.234152
   0.42037     10.194679     10.252402
   0.40900     10.184359     10.279313
   0.39764     10.183004     10.269871
   0.38628     10.139703     10.259559
   0.37492     10.084966     10.239862
   0.36356     10.121510     10.221932
   0.35220     10.170385     10.227732
   0.34084     10.195320     10.270950
   0.32948     10.195296     10.260374
   0.31811     10.164175     10.260765
   0.30675     10.129126     10.242831
   0.29539     10.100374     10.211924
   0.28403     10.072373     10.189205
   0.27267     10.040842     10.184614
   0.26131     10.011855     10.201598
   0.24995      9.998103     10.229995
   0.23859      9.998189     10.262159
   0.22722     10.004533     10.294442
   0.21586     10.015293     10.320384
   0.20450     10.034160     10.306871
   0.19314     10.057369     10.251812
   0.18178     10.070587     10.221888
   0.17042     10.067944     10.234459
   0.15906     10.064479     10.253489
   0.14770     10.063290     10.270444
   0.13633     10.059099     10.272910
   0.12497     10.051760     10.246697
   0.11361     10.052621     10.210409
   0.10225     10.071072     10.169661
   0.09089     10.033428     10.136516
   0.07953      9.992991     10.116691
   0.06817      9.971048     10.143317
   0.05681      9.956991     10.141174
   0.04544      9.952302     10.094669
   0.03408      9.948192     10.087133
   0.02272      9.949203     10.062026
   0.01136      9.951399     10.021912
   0.00000      9.945937     10.018709
 
 
# Band-Index  121
   0.00000      9.960108     10.019455
   0.01136      9.963683     10.039453
   0.02272      9.980098     10.088320
   0.03408      9.985785     10.119963
   0.04544     10.013363     10.133285
   0.05681     10.057827     10.166978
   0.06817     10.059106     10.169332
   0.07953     10.062896     10.191265
   0.09089     10.079908     10.211201
   0.10225     10.089092     10.227604
   0.11361     10.123355     10.234841
   0.12497     10.113483     10.258586
   0.13633     10.104637     10.294889
   0.14770     10.099178     10.312836
   0.15906     10.099062     10.339967
   0.17042     10.110144     10.368998
   0.18178     10.142380     10.393708
   0.19314     10.135994     10.392898
   0.20450     10.132847     10.383330
   0.21586     10.133926     10.387211
   0.22722     10.137132     10.381210
   0.23859     10.141768     10.374973
   0.24995     10.147956     10.369463
   0.26131     10.156540     10.364553
   0.27267     10.169417     10.360026
   0.28403     10.189702     10.355596
   0.29539     10.219712     10.349779
   0.30675     10.256429     10.328302
   0.31811     10.268181     10.316406
   0.32948     10.262044     10.314370
   0.34084     10.288077     10.304025
   0.35220     10.279272     10.328906
   0.36356     10.229606     10.327326
   0.37492     10.204361     10.315538
   0.38628     10.190625     10.303526
   0.39764     10.210712     10.300124
   0.40900     10.281570     10.314239
   0.42037     10.254608     10.327736
   0.43173     10.208888     10.339552
   0.44309     10.222091     10.346268
   0.45445     10.232469     10.350343
   0.46581     10.239595     10.353152
   0.47717     10.243936     10.355209
   0.48853     10.246283     10.356491
   0.49989     10.247373     10.356535
   0.51126     10.247744     10.354055
   0.52262     10.247735     10.346046
   0.53398     10.247450     10.330292
   0.54534     10.244313     10.310840
   0.55670     10.240093     10.298134
   0.55670     10.240093     10.298134
   0.56326     10.239361     10.302820
   0.56982     10.238158     10.315934
   0.57638     10.236875     10.334905
   0.58294     10.235693     10.354554
   0.58950     10.234833     10.362380
   0.59606     10.234466     10.362449
   0.60262     10.234672     10.361432
   0.60918     10.235467     10.360428
   0.61574     10.236822     10.359688
   0.62230     10.238692     10.359288
   0.62886     10.241024     10.359243
   0.63542     10.243768     10.359547
   0.64198     10.246878     10.360185
   0.64854     10.250313     10.361135
   0.65510     10.254041     10.362380
   0.66166     10.258032     10.363899
   0.66822     10.262266     10.365671
   0.67478     10.266697     10.367634
   0.68134     10.271104     10.361151
   0.68790     10.271668     10.324766
   0.69446     10.245848     10.308891
   0.70102     10.240624     10.300936
   0.70758     10.241092     10.294569
   0.71414     10.240230     10.288606
   0.72070     10.237487     10.287214
   0.72726     10.233313     10.294149
   0.73382     10.266390     10.326274
   0.74038     10.295908     10.366872
   0.74694     10.301188     10.381451
   0.75351     10.301002     10.381694
   0.76007     10.299100     10.379569
   0.76663     10.295997     10.376022
   0.77319     10.292139     10.371310
   0.77975     10.290816     10.366585
   0.78631     10.316394     10.371905
   0.79287     10.360155     10.404753
   0.79943     10.399012     10.438492
   0.80599     10.422484     10.457397
   0.81255     10.429116     10.460858
   0.81911     10.426953     10.456864
   0.82567     10.421457     10.450333
   0.83223     10.414947     10.443144
   0.83879     10.408509     10.436095
   0.84535     10.402723     10.429619
   0.85191     10.397898     10.424018
   0.85847     10.394183     10.419509
   0.86503     10.391624     10.416186
   0.87159     10.390206     10.413975
   0.87815     10.389870     10.412615
   0.87815     10.389870     10.412615
   0.89127     10.390555     10.417443
   0.90439     10.393386     10.414934
   0.91751     10.392767     10.413303
   0.93062     10.389548     10.417841
   0.94374     10.381939     10.425412
   0.95686     10.366311     10.431463
   0.96998     10.341165     10.432128
   0.98310     10.308525     10.424757
   0.99622     10.272444     10.409135
   1.00934     10.239009     10.387924
   1.02246     10.217877     10.365268
   1.03558     10.209520     10.345437
   1.04870     10.207442     10.331698
   1.06182     10.209581     10.324931
   1.07494     10.216124     10.323871
   1.08806     10.242569     10.327491
   1.10117     10.296438     10.341510
   1.11429     10.294912     10.338343
   1.12741     10.287279     10.302468
   1.14053     10.208183     10.278844
   1.15365     10.204231     10.268717
   1.16677     10.243752     10.282673
   1.17989     10.264678     10.308182
   1.19301     10.248343     10.317564
   1.20613     10.230607     10.316300
   1.21925     10.219411     10.311446
   1.23237     10.216073     10.304612
   1.24549     10.218859     10.297158
   1.25861     10.223025     10.291806
   1.27173     10.220726     10.294146
   1.28484     10.203280     10.311415
   1.29796     10.171404     10.304945
   1.31108     10.139806     10.292806
   1.32420     10.128400     10.296170
   1.33732     10.097730     10.301955
   1.35044     10.092099     10.304295
   1.36356     10.092239     10.298176
   1.37668     10.070041     10.283312
   1.38980     10.068342     10.264299
   1.40292     10.074656     10.268908
   1.41604     10.082487     10.274934
   1.42916     10.090943     10.252808
   1.44228     10.096142     10.219180
   1.45539     10.078391     10.174077
   1.46851     10.018989     10.159553
   1.48163     10.012153     10.146241
   1.49475     10.000549     10.102221
   1.50787      9.979328     10.048233
   1.52099      9.960108     10.019455
 
 
# Band-Index  122
   1.52099      9.973736     10.031823
   1.50787      9.990125     10.066855
   1.49475     10.014829     10.140303
   1.48163     10.027170     10.161755
   1.46851     10.026586     10.179561
   1.45539     10.101522     10.191884
   1.44228     10.139802     10.241147
   1.42916     10.151748     10.278499
   1.41604     10.145018     10.288676
   1.40292     10.133868     10.313695
   1.38980     10.121085     10.336817
   1.37668     10.108837     10.349072
   1.36356     10.102087     10.343528
   1.35044     10.125766     10.331757
   1.33732     10.157098     10.319251
   1.32420     10.153782     10.308573
   1.31108     10.190371     10.306755
   1.29796     10.225845     10.334229
   1.28484     10.233768     10.355278
   1.27173     10.240205     10.389113
   1.25861     10.247315     10.395137
   1.24549     10.256289     10.398945
   1.23237     10.265892     10.401782
   1.21925     10.273971     10.401208
   1.20613     10.278642     10.393060
   1.19301     10.278633     10.374330
   1.17989     10.276741     10.354123
   1.16677     10.297544     10.347353
   1.15365     10.296289     10.347708
   1.14053     10.289879     10.349587
   1.12741     10.302853     10.352891
   1.11429     10.343902     10.361465
   1.10117     10.312608     10.376581
   1.08806     10.339626     10.398357
   1.07494     10.377087     10.434114
   1.06182     10.412497     10.471782
   1.04870     10.446422     10.508957
   1.03558     10.475035     10.541792
   1.02246     10.491997     10.565575
   1.00934     10.496090     10.575234
   0.99622     10.491645     10.569857
   0.98310     10.481727     10.553347
   0.96998     10.468088     10.532317
   0.95686     10.452562     10.510147
   0.94374     10.436880     10.488316
   0.93062     10.422390     10.467674
   0.91751     10.410261     10.448954
   0.90439     10.402947     10.433378
   0.89127     10.403841     10.427358
   0.87815     10.407724     10.438208
   0.87815     10.407724     10.438208
   0.87159     10.407629     10.435561
   0.86503     10.408879     10.434643
   0.85847     10.411517     10.435511
   0.85191     10.415471     10.438247
   0.84535     10.420590     10.442898
   0.83879     10.426644     10.449405
   0.83223     10.433322     10.457535
   0.82567     10.440202     10.466859
   0.81911     10.446691     10.476780
   0.81255     10.451947     10.486556
   0.80599     10.454976     10.495492
   0.79943     10.455151     10.503662
   0.79287     10.452379     10.511802
   0.78631     10.446772     10.519820
   0.77975     10.438708     10.526724
   0.77319     10.428744     10.531274
   0.76663     10.417448     10.532216
   0.76007     10.405332     10.512158
   0.75351     10.392797     10.470152
   0.74694     10.368544     10.425851
   0.74038     10.327771     10.394177
   0.73382     10.310313     10.388973
   0.72726     10.306395     10.387467
   0.72070     10.303315     10.385902
   0.71414     10.299501     10.383840
   0.70758     10.294784     10.381286
   0.70102     10.289499     10.378441
   0.69446     10.284445     10.375555
   0.68790     10.287195     10.372833
   0.68134     10.315495     10.370956
   0.67478     10.335404     10.408054
   0.66822     10.350157     10.444483
   0.66166     10.363453     10.465553
   0.65510     10.376446     10.479172
   0.64854     10.389476     10.490998
   0.64198     10.402592     10.502561
   0.63542     10.415508     10.513088
   0.62886     10.425492     10.515815
   0.62230     10.425307     10.509045
   0.61574     10.421140     10.494377
   0.60918     10.408640     10.472110
   0.60262     10.384625     10.445923
   0.59606     10.357974     10.418731
   0.58950     10.331594     10.392967
   0.58294     10.306606     10.376235
   0.57638     10.284118     10.373672
   0.56982     10.265597     10.374341
   0.56326     10.252884     10.375148
   0.55670     10.248060     10.375467
   0.55670     10.248060     10.375467
   0.54534     10.248618     10.376198
   0.53398     10.257507     10.379082
   0.52262     10.272025     10.386459
   0.51126     10.285745     10.399298
   0.49989     10.296205     10.412371
   0.48853     10.302563     10.420524
   0.47717     10.305329     10.422638
   0.46581     10.305763     10.419886
   0.45445     10.305298     10.413538
   0.44309     10.305143     10.404694
   0.43173     10.306063     10.394951
   0.42037     10.308419     10.352526
   0.40900     10.311947     10.324176
   0.39764     10.317594     10.387487
   0.38628     10.324753     10.393768
   0.37492     10.333642     10.403684
   0.36356     10.343776     10.393215
   0.35220     10.333935     10.361873
   0.34084     10.342600     10.382036
   0.32948     10.349267     10.378828
   0.31811     10.309333     10.352589
   0.30675     10.297953     10.350301
   0.29539     10.318085     10.361341
   0.28403     10.337900     10.392761
   0.27267     10.350767     10.425734
   0.26131     10.350279     10.456866
   0.24995     10.339680     10.482998
   0.23859     10.326071     10.488148
   0.22722     10.312136     10.453934
   0.21586     10.298186     10.409288
   0.20450     10.279847     10.403251
   0.19314     10.229243     10.420491
   0.18178     10.166252     10.411987
   0.17042     10.171718     10.410365
   0.15906     10.194367     10.409789
   0.14770     10.215677     10.373136
   0.13633     10.226595     10.317514
   0.12497     10.198668     10.288868
   0.11361     10.143610     10.280294
   0.10225     10.126080     10.294903
   0.09089     10.106798     10.313008
   0.07953     10.115044     10.306050
   0.06817     10.090127     10.253468
   0.05681     10.067434     10.180425
   0.04544     10.052752     10.180723
   0.03408     10.019605     10.160670
   0.02272     10.000661     10.119942
   0.01136      9.989549     10.057490
   0.00000      9.973736     10.031823
 
 
# Band-Index  123
   0.00000      9.991434     10.170598
   0.01136     10.005577     10.163732
   0.02272     10.042049     10.165292
   0.03408     10.065769     10.191787
   0.04544     10.072716     10.239893
   0.05681     10.112873     10.272017
   0.06817     10.144308     10.308490
   0.07953     10.128891     10.335159
   0.09089     10.135460     10.341015
   0.10225     10.132792     10.344425
   0.11361     10.167600     10.341804
   0.12497     10.209087     10.338323
   0.13633     10.253200     10.358159
   0.14770     10.275045     10.402879
   0.15906     10.274885     10.434474
   0.17042     10.275583     10.479068
   0.18178     10.279967     10.456290
   0.19314     10.289975     10.446965
   0.20450     10.322550     10.480922
   0.21586     10.383591     10.519839
   0.22722     10.434187     10.537170
   0.23859     10.432121     10.531520
   0.24995     10.419866     10.549206
   0.26131     10.409567     10.569355
   0.27267     10.408400     10.569494
   0.28403     10.418991     10.555780
   0.29539     10.429039     10.532686
   0.30675     10.417779     10.505626
   0.31811     10.400316     10.473305
   0.32948     10.384423     10.430414
   0.34084     10.384955     10.423187
   0.35220     10.364516     10.440061
   0.36356     10.389985     10.423915
   0.37492     10.437965     10.445539
   0.38628     10.477301     10.471464
   0.39764     10.405953     10.398749
   0.40900     10.331305     10.385729
   0.42037     10.353159     10.388717
   0.43173     10.425013     10.424425
   0.44309     10.497074     10.495992
   0.45445     10.506033     10.568014
   0.46581     10.496394     10.582370
   0.47717     10.486182     10.567625
   0.48853     10.476393     10.552992
   0.49989     10.468691     10.543334
   0.51126     10.464767     10.540972
   0.52262     10.465277     10.544540
   0.53398     10.469312     10.550731
   0.54534     10.474364     10.556050
   0.55670     10.476749     10.558078
   0.55670     10.476749     10.558078
   0.56326     10.470508     10.555852
   0.56982     10.459235     10.550645
   0.57638     10.448708     10.544859
   0.58294     10.440314     10.539956
   0.58950     10.434324     10.536557
   0.59606     10.430742     10.534915
   0.60262     10.429765     10.535277
   0.60918     10.433454     10.538298
   0.61574     10.448591     10.545116
   0.62230     10.445213     10.543697
   0.62886     10.435375     10.532501
   0.63542     10.435667     10.527001
   0.64198     10.439229     10.528058
   0.64854     10.443186     10.529332
   0.65510     10.446783     10.529003
   0.66166     10.448772     10.523939
   0.66822     10.444938     10.507654
   0.67478     10.422625     10.490189
   0.68134     10.384801     10.481468
   0.68790     10.355419     10.478272
   0.69446     10.340067     10.478371
   0.70102     10.332819     10.480781
   0.70758     10.330793     10.484920
   0.71414     10.333019     10.490353
   0.72070     10.338694     10.496701
   0.72726     10.346957     10.503607
   0.73382     10.357050     10.510718
   0.74038     10.368387     10.517657
   0.74694     10.380589     10.524002
   0.75351     10.412542     10.529305
   0.76007     10.452716     10.533394
   0.76663     10.483897     10.546625
   0.77319     10.500569     10.556163
   0.77975     10.504999     10.553426
   0.78631     10.503818     10.547642
   0.79287     10.501627     10.541849
   0.79943     10.500590     10.538071
   0.80599     10.496960     10.535987
   0.81255     10.489636     10.530551
   0.81911     10.481492     10.521563
   0.82567     10.473472     10.511428
   0.83223     10.465821     10.501359
   0.83879     10.458650     10.491783
   0.84535     10.452033     10.482821
   0.85191     10.446034     10.474506
   0.85847     10.440730     10.466904
   0.86503     10.436234     10.460173
   0.87159     10.432738     10.454633
   0.87815     10.430565     10.450782
   0.87815     10.430565     10.450782
   0.89127     10.440269     10.464817
   0.90439     10.459400     10.489110
   0.91751     10.483150     10.523693
   0.93062     10.501683     10.562191
   0.94374     10.508650     10.591520
   0.95686     10.508943     10.603340
   0.96998     10.509796     10.602410
   0.98310     10.513528     10.598261
   0.99622     10.518270     10.596600
   1.00934     10.519134     10.596104
   1.02246     10.509369     10.581801
   1.03558     10.485852     10.550305
   1.04870     10.453067     10.513534
   1.06182     10.416252     10.477233
   1.07494     10.378778     10.442217
   1.08806     10.345605     10.409440
   1.10117     10.337917     10.382233
   1.11429     10.392563     10.398469
   1.12741     10.379833     10.423413
   1.14053     10.353986     10.507167
   1.15365     10.326763     10.527320
   1.16677     10.311989     10.507042
   1.17989     10.337531     10.487162
   1.19301     10.369105     10.469463
   1.20613     10.388033     10.455490
   1.21925     10.392740     10.446718
   1.23237     10.381808     10.444783
   1.24549     10.346891     10.449515
   1.25861     10.313856     10.456403
   1.27173     10.288867     10.440716
   1.28484     10.278595     10.399718
   1.29796     10.272217     10.354838
   1.31108     10.249462     10.380412
   1.32420     10.205266     10.393654
   1.33732     10.178384     10.388959
   1.35044     10.190755     10.386360
   1.36356     10.195847     10.385576
   1.37668     10.193400     10.384627
   1.38980     10.186528     10.397132
   1.40292     10.177720     10.420873
   1.41604     10.168487     10.444896
   1.42916     10.159899     10.378635
   1.44228     10.158596     10.288043
   1.45539     10.113789     10.226608
   1.46851     10.079570     10.232751
   1.48163     10.053772     10.208568
   1.49475     10.037266     10.164849
   1.50787     10.013937     10.163082
   1.52099      9.991434     10.170598
 
 
# Band-Index  124
   1.52099      9.992886     10.173637
   1.50787     10.029136     10.168044
   1.49475     10.087570     10.193925
   1.48163     10.107515     10.251441
   1.46851     10.125710     10.290111
   1.45539     10.147389     10.312445
   1.44228     10.170733     10.329097
   1.42916     10.195578     10.388559
   1.41604     10.222577     10.468771
   1.40292     10.249886     10.463361
   1.38980     10.274368     10.448393
   1.37668     10.290832     10.434633
   1.36356     10.292603     10.429455
   1.35044     10.283974     10.437628
   1.33732     10.272743     10.450721
   1.32420     10.263681     10.416646
   1.31108     10.270650     10.398190
   1.29796     10.302004     10.402693
   1.28484     10.367353     10.431281
   1.27173     10.412595     10.475105
   1.25861     10.410543     10.522375
   1.24549     10.404136     10.527401
   1.23237     10.400456     10.516859
   1.21925     10.424372     10.503659
   1.20613     10.448132     10.494012
   1.19301     10.445027     10.494400
   1.17989     10.456308     10.505058
   1.16677     10.475497     10.522741
   1.15365     10.497994     10.544875
   1.14053     10.514251     10.544563
   1.12741     10.430426     10.526744
   1.11429     10.399330     10.446817
   1.10117     10.455210     10.496553
   1.08806     10.477272     10.596480
   1.07494     10.501010     10.658896
   1.06182     10.522959     10.657714
   1.04870     10.542175     10.654861
   1.03558     10.560645     10.654467
   1.02246     10.584741     10.660071
   1.00934     10.617207     10.677475
   0.99622     10.654520     10.711019
   0.98310     10.693408     10.751588
   0.96998     10.731521     10.793555
   0.95686     10.766284     10.829869
   0.94374     10.790716     10.851021
   0.93062     10.771902     10.860717
   0.91751     10.758054     10.871410
   0.90439     10.761661     10.881352
   0.89127     10.772710     10.881043
   0.87815     10.772324     10.872320
   0.87815     10.772324     10.872320
   0.87159     10.770091     10.874271
   0.86503     10.764610     10.874787
   0.85847     10.756957     10.873705
   0.85191     10.747867     10.870867
   0.84535     10.737907     10.864683
   0.83879     10.727617     10.825033
   0.83223     10.717542     10.778171
   0.82567     10.674796     10.729622
   0.81911     10.625133     10.682102
   0.81255     10.578676     10.639688
   0.80599     10.542432     10.610275
   0.79943     10.527347     10.601314
   0.79287     10.530566     10.606690
   0.78631     10.538798     10.617081
   0.77975     10.546837     10.627186
   0.77319     10.552171     10.626718
   0.76663     10.553314     10.608956
   0.76007     10.551882     10.603905
   0.75351     10.549417     10.606056
   0.74694     10.545426     10.607048
   0.74038     10.539453     10.603729
   0.73382     10.531692     10.595951
   0.72726     10.522851     10.585466
   0.72070     10.513864     10.574438
   0.71414     10.505607     10.564625
   0.70758     10.498639     10.557074
   0.70102     10.493091     10.552069
   0.69446     10.488808     10.549303
   0.68790     10.485754     10.548237
   0.68134     10.484843     10.548525
   0.67478     10.491161     10.550696
   0.66822     10.519632     10.558772
   0.66166     10.567621     10.585814
   0.65510     10.599904     10.631550
   0.64854     10.583015     10.661117
   0.64198     10.558667     10.640582
   0.63542     10.532238     10.614040
   0.62886     10.504929     10.587905
   0.62230     10.477816     10.565725
   0.61574     10.461783     10.561821
   0.60918     10.473624     10.574666
   0.60262     10.486931     10.588856
   0.59606     10.500000     10.603085
   0.58950     10.512425     10.616865
   0.58294     10.523797     10.629686
   0.57638     10.533592     10.640825
   0.56982     10.540388     10.648085
   0.56326     10.525759     10.641096
   0.55670     10.517086     10.636628
   0.55670     10.517086     10.636628
   0.54534     10.516750     10.629125
   0.53398     10.517358     10.620659
   0.52262     10.520018     10.616416
   0.51126     10.524853     10.615901
   0.49989     10.532070     10.618498
   0.48853     10.541944     10.624364
   0.47717     10.554361     10.634628
   0.46581     10.567901     10.639757
   0.45445     10.569180     10.593860
   0.44309     10.514597     10.600411
   0.43173     10.521313     10.600179
   0.42037     10.525154     10.588772
   0.40900     10.523936     10.566233
   0.39764     10.511774     10.533269
   0.38628     10.483388     10.492174
   0.37492     10.538717     10.544087
   0.36356     10.504532     10.532925
   0.35220     10.458667     10.484601
   0.34084     10.418934     10.478425
   0.32948     10.463010     10.516829
   0.31811     10.485274     10.569266
   0.30675     10.466958     10.590041
   0.29539     10.454143     10.586742
   0.28403     10.466184     10.581839
   0.27267     10.485801     10.582004
   0.26131     10.504460     10.578497
   0.24995     10.513602     10.574025
   0.23859     10.490402     10.576320
   0.22722     10.455386     10.576075
   0.21586     10.461161     10.571608
   0.20450     10.470786     10.575859
   0.19314     10.445861     10.575885
   0.18178     10.408237     10.547514
   0.17042     10.372976     10.497715
   0.15906     10.339409     10.457783
   0.14770     10.306754     10.413977
   0.13633     10.271855     10.409051
   0.12497     10.242144     10.405923
   0.11361     10.214017     10.405777
   0.10225     10.186400     10.407008
   0.09089     10.163923     10.399280
   0.07953     10.159039     10.374014
   0.06817     10.162731     10.340531
   0.05681     10.154545     10.329070
   0.04544     10.137643     10.277921
   0.03408     10.110605     10.233240
   0.02272     10.083454     10.176210
   0.01136     10.026119     10.168335
   0.00000      9.992886     10.173637
 
 
# Band-Index  125
   0.00000     10.004632     10.177878
   0.01136     10.055667     10.203183
   0.02272     10.105192     10.244334
   0.03408     10.154871     10.285148
   0.04544     10.174771     10.316191
   0.05681     10.176202     10.337593
   0.06817     10.203739     10.385996
   0.07953     10.275389     10.406454
   0.09089     10.318055     10.440884
   0.10225     10.321588     10.466464
   0.11361     10.312171     10.503763
   0.12497     10.300815     10.545819
   0.13633     10.299790     10.569853
   0.14770     10.327022     10.544945
   0.15906     10.382330     10.518132
   0.17042     10.440703     10.516050
   0.18178     10.491868     10.564726
   0.19314     10.486083     10.601692
   0.20450     10.492774     10.615158
   0.21586     10.538921     10.609170
   0.22722     10.558074     10.614398
   0.23859     10.552926     10.633993
   0.24995     10.557027     10.632552
   0.26131     10.586234     10.625294
   0.27267     10.619913     10.637529
   0.28403     10.639694     10.666586
   0.29539     10.633861     10.697007
   0.30675     10.621420     10.672509
   0.31811     10.562786     10.629727
   0.32948     10.522227     10.625779
   0.34084     10.533300     10.628547
   0.35220     10.542728     10.630297
   0.36356     10.548541     10.613831
   0.37492     10.550396     10.580503
   0.38628     10.548567     10.611788
   0.39764     10.554742     10.620664
   0.40900     10.563143     10.624019
   0.42037     10.569662     10.626853
   0.43173     10.574961     10.633385
   0.44309     10.579477     10.647797
   0.45445     10.578499     10.664994
   0.46581     10.629213     10.651893
   0.47717     10.643831     10.712547
   0.48853     10.656153     10.746333
   0.49989     10.635738     10.765926
   0.51126     10.611921     10.744635
   0.52262     10.589568     10.718453
   0.53398     10.569765     10.693453
   0.54534     10.554590     10.671418
   0.55670     10.548350     10.659214
   0.55670     10.548350     10.659214
   0.56326     10.546690     10.657438
   0.56982     10.545746     10.657239
   0.57638     10.567340     10.673400
   0.58294     10.591810     10.694452
   0.58950     10.617444     10.717738
   0.59606     10.643528     10.742259
   0.60262     10.669361     10.767186
   0.60918     10.694099     10.791570
   0.61574     10.716606     10.814023
   0.62230     10.735314     10.831922
   0.62886     10.748159     10.837007
   0.63542     10.752137     10.804996
   0.64198     10.735478     10.751747
   0.64854     10.687136     10.701424
   0.65510     10.635688     10.701594
   0.66166     10.629488     10.722402
   0.66822     10.638464     10.738878
   0.67478     10.640847     10.746229
   0.68134     10.637613     10.744656
   0.68790     10.631748     10.738176
   0.69446     10.625504     10.729913
   0.70102     10.620101     10.721306
   0.70758     10.616006     10.712870
   0.71414     10.613203     10.704725
   0.72070     10.611386     10.696865
   0.72726     10.610124     10.689354
   0.73382     10.608980     10.682484
   0.74038     10.607607     10.676791
   0.74694     10.605854     10.672587
   0.75351     10.604027     10.669105
   0.76007     10.603630     10.664800
   0.76663     10.609258     10.659351
   0.77319     10.628395     10.659689
   0.77975     10.661310     10.688340
   0.78631     10.701145     10.730100
   0.79287     10.702170     10.773583
   0.79943     10.696279     10.814275
   0.80599     10.694309     10.821308
   0.81255     10.696079     10.828576
   0.81911     10.701059     10.836706
   0.82567     10.708504     10.845120
   0.83223     10.724009     10.853263
   0.83879     10.768620     10.860658
   0.84535     10.801619     10.869539
   0.85191     10.816078     10.901911
   0.85847     10.817565     10.922723
   0.86503     10.813969     10.931374
   0.87159     10.808899     10.934444
   0.87815     10.804482     10.935006
   0.87815     10.804482     10.935006
   0.89127     10.805700     10.923264
   0.90439     10.815478     10.911353
   0.91751     10.820298     10.904913
   0.93062     10.814861     10.895307
   0.94374     10.800497     10.871490
   0.95686     10.784674     10.835856
   0.96998     10.748573     10.798774
   0.98310     10.707435     10.761270
   0.99622     10.666648     10.724165
   1.00934     10.630035     10.692330
   1.02246     10.602464     10.674270
   1.03558     10.586576     10.674323
   1.04870     10.579676     10.678620
   1.06182     10.578497     10.678118
   1.07494     10.580647     10.671343
   1.08806     10.583712     10.650006
   1.10117     10.497510     10.631224
