#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 180  40
# Band-Index    1
   2.26183    -13.221398  0.659  0.034  0.012  0.070  0.000  0.070  0.000  0.145  0.000  0.991
   2.28630    -13.238577  0.662  0.036  0.012  0.067  0.000  0.074  0.000  0.137  0.000  0.989
   2.31076    -13.257677  0.666  0.038  0.013  0.064  0.000  0.077  0.000  0.129  0.000  0.987
   2.33523    -13.278781  0.669  0.040  0.012  0.061  0.000  0.078  0.000  0.123  0.000  0.984
   2.35970    -13.301777  0.673  0.040  0.012  0.059  0.000  0.079  0.000  0.117  0.000  0.983
   2.38417    -13.326648  0.678  0.041  0.012  0.057  0.000  0.078  0.000  0.111  0.000  0.979
   2.40864    -13.353435  0.681  0.041  0.013  0.056  0.000  0.077  0.000  0.106  0.000  0.977
   2.43311    -13.382094  0.687  0.041  0.013  0.054  0.000  0.076  0.000  0.101  0.000  0.973
   2.45757    -13.412579  0.691  0.041  0.013  0.052  0.000  0.074  0.000  0.097  0.000  0.971
   2.48204    -13.444858  0.696  0.040  0.013  0.051  0.000  0.072  0.000  0.092  0.000  0.966
   2.50651    -13.478898  0.701  0.040  0.013  0.049  0.000  0.070  0.000  0.088  0.000  0.964
   2.53098    -13.514635  0.707  0.039  0.013  0.048  0.001  0.067  0.000  0.084  0.000  0.959
   2.55545    -13.552026  0.712  0.038  0.013  0.046  0.001  0.065  0.000  0.079  0.000  0.956
   2.57992    -13.590932  0.718  0.038  0.013  0.045  0.001  0.062  0.000  0.075  0.000  0.951
   2.60439    -13.631332  0.723  0.037  0.013  0.043  0.001  0.059  0.001  0.071  0.000  0.949
   2.62885    -13.673129  0.728  0.036  0.014  0.042  0.001  0.056  0.001  0.067  0.000  0.944
   2.65332    -13.716226  0.732  0.034  0.014  0.040  0.000  0.053  0.001  0.063  0.000  0.939
   2.67779    -13.760448  0.738  0.033  0.015  0.038  0.000  0.050  0.001  0.059  0.000  0.936
   2.70226    -13.805680  0.743  0.032  0.015  0.037  0.000  0.047  0.001  0.055  0.000  0.932
   2.72673    -13.851816  0.749  0.031  0.015  0.035  0.000  0.044  0.001  0.052  0.000  0.928
   2.75120    -13.898665  0.753  0.029  0.015  0.033  0.000  0.041  0.001  0.048  0.000  0.924
   2.77566    -13.946147  0.759  0.028  0.015  0.032  0.000  0.039  0.001  0.045  0.000  0.920
   2.80013    -13.994028  0.764  0.027  0.015  0.030  0.000  0.036  0.002  0.042  0.000  0.916
   2.82460    -14.042143  0.768  0.025  0.015  0.028  0.000  0.033  0.002  0.038  0.000  0.913
   2.84907    -14.090377  0.773  0.024  0.016  0.027  0.000  0.031  0.002  0.035  0.000  0.909
   2.87354    -14.138519  0.778  0.022  0.016  0.025  0.000  0.028  0.002  0.032  0.000  0.906
   2.89801    -14.186441  0.782  0.021  0.016  0.023  0.000  0.026  0.003  0.030  0.000  0.902
   2.92247    -14.233949  0.787  0.020  0.016  0.022  0.000  0.024  0.003  0.027  0.000  0.899
   2.94694    -14.280886  0.791  0.018  0.016  0.020  0.000  0.022  0.003  0.025  0.000  0.896
   2.97141    -14.327080  0.795  0.017  0.017  0.019  0.000  0.020  0.003  0.022  0.000  0.893
   2.99588    -14.372358  0.799  0.015  0.017  0.017  0.000  0.018  0.004  0.020  0.000  0.890
   3.02035    -14.416543  0.803  0.014  0.017  0.015  0.000  0.016  0.004  0.018  0.000  0.888
   3.04482    -14.459528  0.807  0.013  0.017  0.014  0.000  0.014  0.004  0.016  0.000  0.886
   3.06929    -14.501079  0.810  0.012  0.017  0.013  0.000  0.013  0.004  0.014  0.000  0.883
   3.09375    -14.541099  0.813  0.010  0.017  0.011  0.000  0.011  0.005  0.012  0.000  0.881
   3.11822    -14.579441  0.816  0.009  0.018  0.010  0.000  0.010  0.005  0.011  0.000  0.880
   3.14269    -14.615960  0.820  0.008  0.018  0.009  0.000  0.008  0.005  0.009  0.000  0.877
   3.16716    -14.650530  0.823  0.007  0.018  0.008  0.000  0.007  0.005  0.008  0.000  0.876
   3.19163    -14.683048  0.825  0.006  0.018  0.007  0.000  0.006  0.006  0.007  0.000  0.874
   3.21610    -14.713386  0.827  0.005  0.018  0.006  0.000  0.005  0.006  0.006  0.000  0.873
   3.24056    -14.741454  0.830  0.004  0.018  0.005  0.000  0.004  0.006  0.005  0.000  0.872
   3.26503    -14.767147  0.831  0.003  0.018  0.004  0.000  0.003  0.006  0.004  0.000  0.870
   3.28950    -14.790347  0.833  0.003  0.018  0.003  0.000  0.003  0.006  0.003  0.000  0.869
   3.31397    -14.811007  0.834  0.002  0.018  0.002  0.000  0.002  0.007  0.002  0.000  0.868
   3.33844    -14.829077  0.836  0.002  0.018  0.002  0.000  0.001  0.007  0.002  0.000  0.868
   3.36291    -14.844469  0.837  0.001  0.018  0.001  0.000  0.001  0.007  0.001  0.000  0.868
   3.38737    -14.857108  0.838  0.001  0.018  0.001  0.000  0.001  0.007  0.001  0.000  0.867
   3.41184    -14.866982  0.839  0.000  0.018  0.000  0.000  0.000  0.007  0.000  0.000  0.866
   3.43631    -14.874055  0.839  0.000  0.018  0.000  0.000  0.000  0.007  0.000  0.000  0.866
   3.46078    -14.878290  0.840  0.000  0.018  0.000  0.000  0.000  0.007  0.000  0.000  0.866
