#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 150 160
# Band-Index    1
   1.19301    -17.283134  0.584  0.028  0.030  0.021  0.000  0.000  0.000  0.000  0.000  0.663
   1.17989    -17.327129  0.584  0.028  0.029  0.021  0.000  0.000  0.000  0.000  0.000  0.663
   1.16677    -17.370241  0.586  0.028  0.029  0.021  0.000  0.000  0.000  0.000  0.000  0.663
   1.15365    -17.412466  0.587  0.027  0.028  0.021  0.000  0.000  0.000  0.000  0.000  0.662
   1.14053    -17.453797  0.590  0.026  0.026  0.021  0.000  0.000  0.000  0.000  0.000  0.662
   1.12741    -17.494240  0.590  0.025  0.025  0.021  0.000  0.000  0.000  0.000  0.000  0.661
   1.11429    -17.533789  0.592  0.025  0.023  0.021  0.000  0.000  0.000  0.000  0.000  0.661
   1.10117    -17.572445  0.593  0.024  0.023  0.021  0.000  0.000  0.000  0.000  0.000  0.661
   1.08806    -17.610200  0.595  0.023  0.023  0.021  0.000  0.000  0.000  0.000  0.000  0.662
   1.07494    -17.647055  0.597  0.023  0.021  0.021  0.000  0.000  0.000  0.000  0.000  0.661
   1.06182    -17.683008  0.598  0.023  0.020  0.021  0.000  0.000  0.000  0.000  0.000  0.661
   1.04870    -17.718063  0.599  0.023  0.020  0.021  0.000  0.000  0.000  0.000  0.000  0.661
   1.03558    -17.752211  0.599  0.022  0.016  0.021  0.000  0.000  0.000  0.000  0.000  0.661
   1.02246    -17.785446  0.600  0.021  0.016  0.021  0.000  0.000  0.000  0.000  0.000  0.660
   1.00934    -17.817778  0.600  0.021  0.014  0.021  0.000  0.000  0.000  0.000  0.000  0.659
   0.99622    -17.849203  0.601  0.020  0.014  0.022  0.000  0.000  0.000  0.000  0.000  0.658
   0.98310    -17.879719  0.602  0.017  0.013  0.022  0.000  0.000  0.000  0.000  0.000  0.657
   0.96998    -17.909322  0.602  0.017  0.013  0.022  0.000  0.000  0.000  0.000  0.000  0.657
   0.95686    -17.938013  0.602  0.017  0.013  0.022  0.000  0.000  0.000  0.000  0.000  0.656
   0.94374    -17.965790  0.607  0.017  0.011  0.023  0.000  0.000  0.000  0.000  0.000  0.658
   0.93062    -17.992651  0.608  0.017  0.009  0.023  0.000  0.000  0.000  0.000  0.000  0.658
   0.91751    -18.018593  0.608  0.016  0.008  0.023  0.000  0.000  0.000  0.000  0.000  0.658
   0.90439    -18.043611  0.607  0.016  0.008  0.022  0.000  0.000  0.000  0.000  0.000  0.656
   0.89127    -18.067712  0.608  0.016  0.008  0.022  0.000  0.000  0.000  0.000  0.000  0.656
   0.87815    -18.090470  0.607  0.011  0.010  0.024  0.000  0.000  0.000  0.000  0.000  0.657
   0.87815    -18.090470  0.607  0.011  0.010  0.024  0.000  0.000  0.000  0.000  0.000  0.657
   0.87159    -18.101105  0.609  0.008  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.656
   0.86503    -18.112109  0.609  0.007  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.657
   0.85847    -18.122894  0.610  0.007  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.655
   0.85191    -18.133451  0.610  0.007  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.655
   0.84535    -18.143782  0.611  0.007  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.655
   0.83879    -18.153878  0.611  0.006  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.654
   0.83223    -18.163742  0.612  0.006  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.654
   0.82567    -18.173377  0.612  0.006  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.81911    -18.182783  0.613  0.006  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.81255    -18.191956  0.613  0.006  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.654
   0.80599    -18.200900  0.613  0.005  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.654
   0.79943    -18.209609  0.613  0.005  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.79287    -18.218088  0.613  0.004  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.78631    -18.226336  0.613  0.003  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.77975    -18.234352  0.613  0.003  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.77319    -18.242135  0.613  0.002  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.76663    -18.249690  0.614  0.000  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.76007    -18.257011  0.615  0.000  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.75351    -18.264102  0.616  0.000  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.74694    -18.270963  0.617  0.000  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.74038    -18.277590  0.617  0.000  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.73382    -18.283987  0.617  0.000  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.72726    -18.290147  0.617  0.000  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.72070    -18.296077  0.617  0.000  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.71414    -18.301775  0.617  0.000  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.653
   0.70758    -18.307242  0.617  0.000  0.019  0.017  0.000  0.000  0.000  0.000  0.000  0.653
   0.70102    -18.312474  0.617  0.000  0.019  0.017  0.000  0.000  0.000  0.000  0.000  0.653
   0.69446    -18.317479  0.617  0.000  0.019  0.016  0.000  0.000  0.000  0.000  0.000  0.653
   0.68790    -18.322250  0.617  0.000  0.019  0.016  0.000  0.000  0.000  0.000  0.000  0.653
   0.68134    -18.326787  0.618  0.000  0.019  0.016  0.000  0.000  0.000  0.000  0.000  0.653
   0.67478    -18.331092  0.618  0.000  0.019  0.016  0.000  0.000  0.000  0.000  0.000  0.653
   0.66822    -18.335166  0.618  0.000  0.019  0.016  0.000  0.000  0.000  0.000  0.000  0.653
   0.66166    -18.339005  0.618  0.000  0.019  0.016  0.000  0.000  0.000  0.000  0.000  0.653
   0.65510    -18.342612  0.618  0.000  0.020  0.016  0.000  0.000  0.000  0.000  0.000  0.653
   0.64854    -18.345988  0.618  0.000  0.020  0.015  0.000  0.000  0.000  0.000  0.000  0.653
   0.64198    -18.349130  0.618  0.000  0.020  0.015  0.000  0.000  0.000  0.000  0.000  0.653
   0.63542    -18.352040  0.618  0.000  0.020  0.015  0.000  0.000  0.000  0.000  0.000  0.653
   0.62886    -18.354716  0.618  0.000  0.020  0.015  0.000  0.000  0.000  0.000  0.000  0.653
   0.62230    -18.357159  0.618  0.000  0.020  0.015  0.000  0.000  0.000  0.000  0.000  0.653
   0.61574    -18.359371  0.618  0.000  0.020  0.015  0.000  0.000  0.000  0.000  0.000  0.653
   0.60918    -18.361351  0.618  0.000  0.020  0.014  0.000  0.000  0.000  0.000  0.000  0.653
   0.60262    -18.363098  0.618  0.000  0.020  0.014  0.000  0.000  0.000  0.000  0.000  0.653
   0.59606    -18.364613  0.618  0.000  0.020  0.014  0.000  0.000  0.000  0.000  0.000  0.653
   0.58950    -18.365894  0.618  0.000  0.020  0.014  0.000  0.000  0.000  0.000  0.000  0.653
   0.58294    -18.366941  0.618  0.000  0.020  0.014  0.000  0.000  0.000  0.000  0.000  0.653
   0.57638    -18.367757  0.618  0.000  0.020  0.014  0.000  0.000  0.000  0.000  0.000  0.653
   0.56982    -18.368341  0.618  0.000  0.020  0.014  0.000  0.000  0.000  0.000  0.000  0.653
   0.56326    -18.368688  0.618  0.000  0.020  0.014  0.000  0.000  0.000  0.000  0.000  0.653
   0.55670    -18.368806  0.618  0.000  0.020  0.014  0.000  0.000  0.000  0.000  0.000  0.653
   0.55670    -18.368806  0.618  0.000  0.020  0.014  0.000  0.000  0.000  0.000  0.000  0.653
   0.54534    -18.334884  0.617  0.000  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.653
   0.53398    -18.299660  0.616  0.000  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.654
   0.52262    -18.263747  0.616  0.000  0.021  0.014  0.000  0.000  0.000  0.000  0.000  0.656
   0.51126    -18.227157  0.616  0.000  0.028  0.014  0.000  0.000  0.000  0.000  0.000  0.658
   0.49989    -18.189884  0.615  0.000  0.028  0.014  0.000  0.000  0.000  0.000  0.000  0.658
   0.48853    -18.151934  0.614  0.000  0.028  0.028  0.000  0.000  0.000  0.000  0.000  0.658
   0.47717    -18.113305  0.611  0.000  0.028  0.028  0.000  0.000  0.000  0.000  0.000  0.658
   0.46581    -18.074016  0.608  0.000  0.028  0.028  0.000  0.000  0.000  0.000  0.000  0.658
   0.45445    -18.034042  0.603  0.000  0.028  0.028  0.000  0.000  0.000  0.000  0.000  0.658
   0.44309    -17.993393  0.602  0.000  0.028  0.028  0.000  0.000  0.000  0.000  0.000  0.658
   0.43173    -17.952071  0.602  0.000  0.028  0.028  0.000  0.000  0.000  0.000  0.000  0.658
   0.42037    -17.910079  0.602  0.000  0.028  0.028  0.000  0.000  0.000  0.000  0.000  0.658
