#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 180  40
# Band-Index    1
   1.90754     -2.200112  0.000  0.000  0.022  0.002  0.000  0.000  0.000  0.006  0.000  0.030
   1.89019     -2.214767  0.000  0.000  0.022  0.002  0.000  0.000  0.000  0.006  0.000  0.030
   1.87284     -2.230978  0.000  0.000  0.022  0.002  0.000  0.000  0.000  0.006  0.000  0.031
   1.85549     -2.248675  0.000  0.000  0.022  0.002  0.000  0.000  0.000  0.006  0.000  0.031
   1.83814     -2.267818  0.000  0.000  0.022  0.002  0.000  0.000  0.000  0.006  0.000  0.031
   1.82079     -2.288326  0.000  0.000  0.022  0.002  0.000  0.000  0.000  0.006  0.000  0.031
   1.80343     -2.310122  0.000  0.000  0.022  0.003  0.000  0.000  0.000  0.006  0.000  0.031
   1.78608     -2.333141  0.000  0.000  0.022  0.003  0.000  0.000  0.000  0.006  0.000  0.031
   1.76873     -2.357322  0.000  0.000  0.022  0.003  0.000  0.000  0.000  0.006  0.000  0.031
   1.75138     -2.382642  0.000  0.000  0.022  0.003  0.000  0.000  0.000  0.005  0.000  0.031
   1.73403     -2.409003  0.000  0.000  0.022  0.003  0.000  0.000  0.000  0.005  0.000  0.031
   1.71668     -2.436334  0.000  0.000  0.022  0.003  0.000  0.000  0.000  0.005  0.000  0.031
   1.69933     -2.464509  0.000  0.000  0.022  0.003  0.000  0.000  0.000  0.005  0.000  0.031
   1.68197     -2.493637  0.000  0.000  0.022  0.003  0.000  0.000  0.000  0.005  0.000  0.031
   1.66462     -2.523545  0.000  0.000  0.022  0.003  0.000  0.000  0.000  0.005  0.000  0.031
   1.64727     -2.554198  0.000  0.000  0.022  0.003  0.000  0.000  0.000  0.005  0.000  0.030
   1.62992     -2.585474  0.000  0.000  0.022  0.003  0.000  0.000  0.000  0.005  0.000  0.030
   1.61257     -2.617463  0.000  0.000  0.022  0.003  0.000  0.000  0.000  0.005  0.000  0.030
   1.59522     -2.650060  0.000  0.000  0.021  0.003  0.000  0.000  0.000  0.005  0.000  0.030
   1.57787     -2.683230  0.000  0.000  0.021  0.003  0.000  0.000  0.000  0.005  0.000  0.029
   1.56051     -2.716804  0.000  0.000  0.021  0.003  0.000  0.000  0.000  0.005  0.000  0.029
   1.54316     -2.750863  0.000  0.000  0.020  0.003  0.000  0.000  0.000  0.005  0.000  0.029
   1.52581     -2.785263  0.000  0.000  0.020  0.003  0.000  0.000  0.000  0.004  0.000  0.028
   1.50846     -2.820102  0.000  0.000  0.020  0.003  0.000  0.000  0.000  0.004  0.000  0.028
   1.49111     -2.855223  0.000  0.000  0.019  0.003  0.000  0.000  0.000  0.004  0.000  0.027
   1.47376     -2.890656  0.000  0.000  0.019  0.003  0.000  0.000  0.000  0.004  0.000  0.026
   1.45641     -2.926476  0.000  0.000  0.018  0.003  0.000  0.000  0.000  0.004  0.000  0.025
   1.43905     -2.962578  0.000  0.000  0.018  0.003  0.000  0.000  0.000  0.004  0.000  0.025
   1.42170     -2.998955  0.000  0.000  0.017  0.003  0.000  0.000  0.000  0.004  0.000  0.024
   1.40435     -3.035569  0.000  0.000  0.017  0.003  0.000  0.000  0.000  0.004  0.000  0.024
   1.38700     -3.072341  0.000  0.000  0.016  0.003  0.000  0.000  0.000  0.003  0.000  0.023
   1.36965     -3.109136  0.000  0.000  0.016  0.003  0.000  0.000  0.000  0.003  0.000  0.022
   1.35230     -3.146221  0.000  0.000  0.015  0.003  0.000  0.000  0.000  0.003  0.000  0.021
   1.33495     -3.183381  0.000  0.000  0.014  0.003  0.000  0.000  0.000  0.003  0.000  0.021
   1.31759     -3.220658  0.000  0.000  0.014  0.003  0.000  0.000  0.000  0.003  0.000  0.020
   1.30024     -3.258142  0.000  0.000  0.013  0.003  0.000  0.000  0.000  0.002  0.000  0.019
   1.28289     -3.295670  0.000  0.000  0.013  0.003  0.000  0.000  0.000  0.002  0.000  0.018
   1.26554     -3.333118  0.000  0.000  0.012  0.003  0.001  0.000  0.000  0.002  0.000  0.017
   1.24819     -3.370724  0.000  0.000  0.011  0.003  0.001  0.000  0.000  0.002  0.000  0.016
   1.23084     -3.408202  0.000  0.000  0.011  0.003  0.001  0.000  0.000  0.002  0.000  0.016
   1.21349     -3.445698  0.000  0.000  0.010  0.003  0.001  0.000  0.000  0.001  0.000  0.014
   1.19613     -3.483008  0.000  0.000  0.009  0.004  0.001  0.000  0.000  0.001  0.000  0.014
   1.17878     -3.520196  0.000  0.000  0.009  0.004  0.001  0.000  0.000  0.001  0.000  0.014
   1.16143     -3.557005  0.000  0.000  0.008  0.004  0.001  0.000  0.000  0.000  0.000  0.013
   1.14408     -3.593388  0.000  0.000  0.007  0.004  0.001  0.000  0.000  0.000  0.000  0.012
   1.12673     -3.629013  0.000  0.000  0.006  0.005  0.001  0.000  0.000  0.000  0.000  0.012
   1.10938     -3.663533  0.000  0.000  0.005  0.005  0.001  0.000  0.000  0.000  0.000  0.011
   1.09203     -3.696315  0.000  0.000  0.004  0.006  0.000  0.000  0.000  0.000  0.000  0.011
   1.07467     -3.726250  0.000  0.000  0.003  0.007  0.000  0.000  0.000  0.001  0.000  0.011
   1.05732     -3.751726  0.000  0.000  0.002  0.008  0.000  0.000  0.000  0.001  0.000  0.011
   1.03997     -3.770110  0.000  0.000  0.001  0.005  0.000  0.000  0.000  0.001  0.000  0.007
   1.02262     -3.777104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.02262     -3.777104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.00529     -3.776510  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.98795     -3.765809  0.007  0.000  0.014  0.058  0.000  0.000  0.001  0.013  0.004  0.097
   0.97062     -3.727905  0.005  0.000  0.015  0.051  0.000  0.000  0.000  0.008  0.003  0.082
   0.95329     -3.684335  0.004  0.000  0.015  0.044  0.000  0.000  0.000  0.005  0.003  0.070
   0.93596     -3.637205  0.004  0.000  0.016  0.039  0.000  0.000  0.000  0.003  0.003  0.065
   0.91862     -3.587719  0.003  0.000  0.018  0.035  0.000  0.000  0.000  0.001  0.002  0.061
   0.90129     -3.536451  0.003  0.000  0.021  0.034  0.000  0.000  0.001  0.000  0.003  0.060
   0.88396     -3.484032  0.003  0.000  0.023  0.032  0.000  0.000  0.001  0.000  0.003  0.063
   0.86663     -3.431808  0.003  0.000  0.027  0.033  0.000  0.000  0.002  0.000  0.003  0.068
   0.84929     -3.380542  0.003  0.000  0.031  0.035  0.000  0.000  0.003  0.000  0.004  0.076
   0.83196     -3.331498  0.003  0.000  0.036  0.038  0.000  0.000  0.004  0.000  0.005  0.086
   0.81463     -3.286935  0.003  0.000  0.044  0.043  0.000  0.000  0.006  0.001  0.006  0.101
   0.79730     -3.248881  0.003  0.000  0.051  0.048  0.000  0.000  0.008  0.001  0.008  0.118
   0.77996     -3.219449  0.004  0.000  0.058  0.054  0.000  0.000  0.011  0.001  0.010  0.138
   0.76263     -3.201905  0.003  0.000  0.066  0.058  0.000  0.000  0.015  0.002  0.012  0.156
   0.74530     -3.197468  0.003  0.000  0.071  0.062  0.000  0.000  0.018  0.002  0.014  0.170
   0.72797     -3.206207  0.004  0.000  0.074  0.060  0.000  0.000  0.022  0.002  0.016  0.178
   0.71063     -3.226490  0.003  0.000  0.075  0.058  0.000  0.000  0.025  0.002  0.018  0.180
   0.69330     -3.255887  0.003  0.000  0.076  0.053  0.000  0.000  0.027  0.002  0.019  0.179
   0.67597     -3.292777  0.001  0.000  0.074  0.048  0.000  0.000  0.029  0.002  0.021  0.176
   0.65864     -3.335036  0.001  0.000  0.074  0.044  0.000  0.000  0.031  0.002  0.022  0.173
   0.64130     -3.381176  0.002  0.000  0.073  0.039  0.000  0.000  0.032  0.002  0.023  0.171
   0.62397     -3.429917  0.002  0.000  0.073  0.035  0.000  0.000  0.034  0.003  0.024  0.170
   0.60664     -3.456207  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.58931     -3.430844  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.57197     -3.404674  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.55464     -3.377812  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.53731     -3.350326  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.51998     -3.322203  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.50264     -3.293548  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.48531     -3.264490  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.46798     -3.250664  0.019  0.000  0.186  0.064  0.000  0.000  0.091  0.040  0.081  0.484
   0.45065     -3.299346  0.020  0.000  0.183  0.062  0.000  0.000  0.091  0.042  0.083  0.481
   0.43331     -3.347071  0.020  0.000  0.180  0.061  0.000  0.000  0.090  0.043  0.084  0.478
   0.41598     -3.393677  0.021  0.000  0.177  0.059  0.000  0.000  0.090  0.044  0.085  0.474
   0.39865     -3.438925  0.021  0.000  0.172  0.057  0.000  0.000  0.090  0.045  0.085  0.471
   0.38132     -3.483169  0.022  0.000  0.169  0.056  0.000  0.000  0.089  0.045  0.086  0.467
   0.36398     -3.526152  0.022  0.000  0.165  0.055  0.000  0.000  0.089  0.046  0.086  0.464
   0.34665     -3.567846  0.023  0.000  0.161  0.052  0.000  0.000  0.089  0.046  0.087  0.458
   0.32932     -3.608476  0.023  0.000  0.158  0.050  0.000  0.000  0.089  0.046  0.087  0.454
   0.31199     -3.647601  0.025  0.000  0.154  0.048  0.000  0.000  0.090  0.045  0.087  0.449
   0.29465     -3.685204  0.024  0.000  0.151  0.046  0.000  0.000  0.091  0.044  0.088  0.444
   0.27732     -3.721422  0.025  0.000  0.148  0.044  0.000  0.000  0.092  0.043  0.088  0.439
   0.25999     -3.756135  0.025  0.000  0.144  0.041  0.000  0.000  0.093  0.041  0.088  0.433
   0.24266     -3.789475  0.027  0.000  0.142  0.038  0.000  0.000  0.095  0.039  0.087  0.428
   0.22532     -3.820956  0.027  0.000  0.138  0.035  0.000  0.000  0.097  0.037  0.087  0.423
   0.20799     -3.850932  0.029  0.000  0.137  0.032  0.000  0.000  0.099  0.034  0.087  0.416
   0.19066     -3.878960  0.028  0.000  0.134  0.028  0.000  0.000  0.101  0.030  0.086  0.410
   0.17333     -3.905159  0.030  0.000  0.132  0.025  0.000  0.000  0.104  0.027  0.085  0.403
   0.15599     -3.929326  0.031  0.000  0.130  0.021  0.000  0.000  0.107  0.023  0.085  0.398
   0.13866     -3.951317  0.031  0.000  0.129  0.017  0.000  0.000  0.110  0.020  0.084  0.393
   0.12133     -3.971082  0.033  0.000  0.127  0.014  0.000  0.000  0.113  0.016  0.083  0.387
   0.10400     -3.988237  0.034  0.000  0.126  0.011  0.000  0.000  0.116  0.012  0.082  0.382
   0.08666     -4.003142  0.036  0.000  0.126  0.008  0.000  0.000  0.119  0.009  0.081  0.378
   0.06933     -4.015423  0.036  0.000  0.124  0.005  0.000  0.000  0.122  0.006  0.080  0.374
   0.05200     -4.024991  0.037  0.000  0.124  0.003  0.000  0.000  0.124  0.003  0.080  0.371
   0.03467     -4.031956  0.037  0.000  0.124  0.001  0.000  0.000  0.125  0.002  0.079  0.369
   0.01733     -4.036110  0.037  0.000  0.124  0.000  0.000  0.000  0.126  0.000  0.079  0.367
   0.00000     -4.037323  0.037  0.000  0.124  0.000  0.000  0.000  0.127  0.000  0.079  0.368
 
 
# Band-Index   13
   0.00000     -2.633231  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.01733     -2.634517  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.03467     -2.638294  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.05200     -2.644609  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.06933     -2.653334  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.08666     -2.664414  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.10400     -2.677714  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.12133     -2.693175  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.13866     -2.710600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.15599     -2.729919  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.17333     -2.750911  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.19066     -2.773447  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.20799     -2.797440  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.22532     -2.822645  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.24266     -2.848967  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.25999     -2.876288  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.27732     -2.904436  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.29465     -2.933259  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.31199     -2.962655  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.32932     -2.992478  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.34665     -3.022655  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.36398     -3.053055  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.38132     -3.083551  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.39865     -3.114096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.41598     -3.144640  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.43331     -3.174986  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.45065     -3.205119  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.46798     -3.234977  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.48531     -3.201018  0.020  0.000  0.190  0.066  0.000  0.000  0.091  0.039  0.080  0.486
   0.50264     -3.150366  0.019  0.000  0.194  0.069  0.000  0.000  0.091  0.038  0.078  0.487
   0.51998     -3.099281  0.018  0.000  0.196  0.071  0.000  0.000  0.091  0.036  0.076  0.487
   0.53731     -3.048034  0.018  0.000  0.197  0.074  0.000  0.000  0.090  0.034  0.073  0.486
   0.55464     -2.996395  0.017  0.000  0.197  0.078  0.000  0.000  0.088  0.033  0.070  0.483
   0.57197     -2.945083  0.016  0.000  0.196  0.083  0.000  0.000  0.085  0.031  0.066  0.478
   0.58931     -2.894544  0.015  0.000  0.195  0.086  0.000  0.000  0.082  0.029  0.062  0.469
   0.60664     -2.845519  0.015  0.000  0.189  0.090  0.000  0.000  0.077  0.027  0.057  0.457
   0.62397     -2.798561  0.015  0.000  0.181  0.094  0.000  0.000  0.071  0.025  0.050  0.436
   0.64130     -2.755303  0.014  0.000  0.168  0.094  0.000  0.000  0.063  0.023  0.043  0.407
   0.65864     -2.716603  0.013  0.000  0.151  0.091  0.000  0.000  0.053  0.020  0.036  0.365
   0.67597     -2.684522  0.011  0.000  0.128  0.077  0.000  0.000  0.040  0.018  0.027  0.301
   0.69330     -2.661974  0.008  0.000  0.095  0.049  0.000  0.000  0.026  0.014  0.018  0.210
   0.71063     -2.653171  0.003  0.000  0.054  0.015  0.000  0.000  0.011  0.010  0.009  0.103
   0.72797     -2.660593  0.003  0.000  0.022  0.005  0.000  0.000  0.002  0.006  0.003  0.041
   0.74530     -2.679379  0.010  0.000  0.014  0.038  0.000  0.000  0.000  0.003  0.000  0.066
   0.76263     -2.700795  0.024  0.000  0.023  0.088  0.000  0.000  0.001  0.001  0.000  0.138
   0.77996     -2.719703  0.040  0.000  0.040  0.140  0.000  0.000  0.003  0.001  0.000  0.222
   0.79730     -2.735473  0.058  0.000  0.058  0.185  0.000  0.000  0.003  0.000  0.001  0.305
   0.81463     -2.748968  0.075  0.000  0.077  0.222  0.000  0.000  0.003  0.000  0.001  0.378
   0.83196     -2.760974  0.093  0.000  0.094  0.249  0.000  0.000  0.002  0.000  0.001  0.439
   0.84929     -2.772818  0.109  0.000  0.110  0.267  0.000  0.000  0.002  0.000  0.001  0.488
   0.86663     -2.783266  0.124  0.000  0.124  0.277  0.000  0.000  0.001  0.000  0.001  0.526
   0.88396     -2.792935  0.137  0.000  0.136  0.282  0.000  0.000  0.000  0.000  0.000  0.555
   0.90129     -2.801733  0.149  0.000  0.146  0.284  0.000  0.000  0.000  0.000  0.000  0.579
   0.91862     -2.809256  0.158  0.000  0.156  0.282  0.000  0.000  0.000  0.000  0.000  0.596
   0.93596     -2.815759  0.167  0.000  0.164  0.280  0.000  0.000  0.000  0.000  0.000  0.610
   0.95329     -2.820928  0.174  0.000  0.169  0.278  0.000  0.000  0.000  0.000  0.000  0.621
   0.97062     -2.825037  0.179  0.000  0.175  0.275  0.000  0.000  0.000  0.000  0.000  0.628
   0.98795     -2.827921  0.182  0.000  0.178  0.273  0.000  0.000  0.001  0.000  0.000  0.634
   1.00529     -2.829646  0.185  0.000  0.180  0.272  0.000  0.000  0.001  0.000  0.000  0.638
   1.02262     -2.830328  0.186  0.000  0.181  0.271  0.000  0.000  0.001  0.000  0.000  0.639
   1.02262     -2.830328  0.186  0.000  0.181  0.271  0.000  0.000  0.001  0.000  0.000  0.639
   1.03997     -2.829380  0.185  0.000  0.181  0.271  0.000  0.000  0.001  0.000  0.000  0.639
   1.05732     -2.826562  0.185  0.000  0.181  0.270  0.000  0.001  0.001  0.000  0.000  0.638
   1.07467     -2.822009  0.184  0.001  0.182  0.270  0.000  0.001  0.001  0.000  0.000  0.640
   1.09203     -2.815563  0.183  0.003  0.183  0.268  0.000  0.002  0.001  0.000  0.000  0.639
   1.10938     -2.807262  0.181  0.003  0.184  0.267  0.000  0.003  0.001  0.000  0.000  0.640
   1.12673     -2.797302  0.179  0.005  0.186  0.265  0.000  0.005  0.001  0.000  0.000  0.641
   1.14408     -2.785784  0.177  0.006  0.188  0.263  0.000  0.006  0.001  0.000  0.000  0.642
   1.16143     -2.772625  0.173  0.009  0.190  0.261  0.000  0.008  0.002  0.000  0.000  0.643
   1.17878     -2.757794  0.170  0.011  0.192  0.258  0.000  0.010  0.002  0.000  0.000  0.643
   1.19613     -2.741342  0.167  0.013  0.194  0.255  0.000  0.011  0.003  0.000  0.000  0.644
   1.21349     -2.723589  0.164  0.015  0.197  0.252  0.000  0.013  0.003  0.000  0.000  0.645
   1.23084     -2.704387  0.161  0.017  0.200  0.248  0.000  0.015  0.004  0.000  0.000  0.645
   1.24819     -2.683806  0.158  0.019  0.203  0.245  0.000  0.017  0.004  0.000  0.000  0.647
   1.26554     -2.661701  0.154  0.021  0.206  0.241  0.000  0.018  0.005  0.000  0.000  0.648
   1.28289     -2.638528  0.151  0.024  0.210  0.237  0.000  0.020  0.006  0.000  0.000  0.648
   1.30024     -2.613864  0.147  0.026  0.215  0.232  0.000  0.021  0.007  0.000  0.000  0.647
   1.31759     -2.587999  0.143  0.028  0.219  0.228  0.000  0.022  0.008  0.000  0.000  0.649
   1.33495     -2.560938  0.140  0.030  0.223  0.223  0.000  0.023  0.009  0.000  0.000  0.649
   1.35230     -2.532542  0.136  0.032  0.227  0.218  0.000  0.024  0.011  0.000  0.000  0.649
   1.36965     -2.502784  0.132  0.033  0.233  0.212  0.000  0.025  0.012  0.000  0.000  0.649
   1.38700     -2.471919  0.129  0.036  0.239  0.207  0.000  0.025  0.014  0.000  0.000  0.649
   1.40435     -2.439404  0.125  0.037  0.243  0.201  0.000  0.026  0.015  0.000  0.000  0.648
   1.42170     -2.405636  0.122  0.038  0.249  0.195  0.000  0.026  0.017  0.000  0.001  0.649
   1.43905     -2.370317  0.118  0.040  0.256  0.188  0.000  0.026  0.019  0.000  0.001  0.647
   1.45641     -2.333594  0.114  0.041  0.261  0.182  0.000  0.026  0.021  0.000  0.001  0.646
   1.47376     -2.295356  0.111  0.043  0.268  0.175  0.000  0.025  0.023  0.000  0.001  0.645
   1.49111     -2.255575  0.107  0.043  0.274  0.168  0.000  0.025  0.025  0.000  0.002  0.644
   1.50846     -2.214005  0.104  0.044  0.281  0.160  0.000  0.025  0.027  0.000  0.002  0.642
   1.52581     -2.170773  0.100  0.045  0.288  0.153  0.000  0.024  0.029  0.000  0.003  0.640
   1.54316     -2.125930  0.097  0.046  0.294  0.145  0.000  0.023  0.030  0.000  0.003  0.638
   1.56051     -2.079141  0.093  0.047  0.300  0.137  0.000  0.023  0.032  0.000  0.004  0.636
   1.57787     -2.030429  0.090  0.047  0.306  0.128  0.000  0.022  0.034  0.000  0.005  0.632
   1.59522     -1.979942  0.086  0.047  0.313  0.120  0.000  0.021  0.035  0.000  0.006  0.628
   1.61257     -1.927794  0.081  0.048  0.319  0.111  0.000  0.020  0.036  0.000  0.007  0.622
   1.62992     -1.873918  0.078  0.048  0.323  0.103  0.000  0.020  0.037  0.000  0.008  0.618
   1.64727     -1.818728  0.074  0.049  0.328  0.094  0.000  0.019  0.037  0.000  0.009  0.610
   1.66462     -1.762109  0.070  0.048  0.331  0.085  0.000  0.019  0.037  0.000  0.010  0.602
   1.68197     -1.704523  0.065  0.049  0.333  0.077  0.000  0.018  0.037  0.001  0.011  0.591
   1.69933     -1.646487  0.059  0.056  0.320  0.075  0.001  0.017  0.034  0.005  0.012  0.580
   1.71668     -1.608152  0.015  0.213  0.011  0.235  0.022  0.000  0.000  0.112  0.000  0.610
   1.73403     -1.581847  0.014  0.216  0.008  0.240  0.018  0.000  0.000  0.108  0.000  0.604
   1.75138     -1.556466  0.013  0.219  0.007  0.242  0.015  0.000  0.000  0.103  0.000  0.600
   1.76873     -1.531934  0.012  0.222  0.007  0.244  0.012  0.000  0.000  0.096  0.000  0.595
   1.78608     -1.508211  0.012  0.225  0.007  0.246  0.009  0.000  0.000  0.090  0.000  0.590
   1.80343     -1.485496  0.011  0.228  0.007  0.248  0.007  0.000  0.000  0.083  0.000  0.585
   1.82079     -1.463834  0.010  0.231  0.006  0.250  0.005  0.000  0.000  0.075  0.000  0.577
   1.83814     -1.450029  0.002  0.047  0.001  0.048  0.001  0.001  0.001  0.013  0.000  0.112
   1.85549     -1.492054  0.000  0.003  0.000  0.001  0.000  0.002  0.000  0.000  0.000  0.006
   1.87284     -1.543724  0.000  0.001  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.004
   1.89019     -1.601509  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.001  0.003
   1.90754     -1.663554  0.000  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.001  0.003
   1.92489     -1.728039  0.000  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.001  0.003
   1.94225     -1.793604  0.000  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.001  0.003
   1.95960     -1.858865  0.000  0.000  0.000  0.001  0.000  0.001  0.000  0.000  0.001  0.003
   1.97695     -1.922284  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.001  0.002
   1.99430     -1.981840  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001  0.001
   2.01165     -2.034151  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   2.02900     -2.072777  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.04635     -2.087747  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.04635     -2.087747  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.07088     -2.070640  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.09541     -2.016241  0.000  0.000  0.005  0.000  0.000  0.000  0.000  0.002  0.000  0.008
   2.11993     -1.941973  0.000  0.000  0.007  0.002  0.000  0.000  0.000  0.002  0.000  0.012
   2.14446     -1.860833  0.000  0.000  0.008  0.001  0.000  0.000  0.000  0.003  0.001  0.015
   2.16898     -1.777561  0.000  0.000  0.010  0.001  0.000  0.000  0.000  0.003  0.000  0.018
   2.19351     -1.694629  0.000  0.002  0.012  0.002  0.000  0.001  0.000  0.004  0.000  0.023
   2.21803     -1.614577  0.000  0.006  0.016  0.007  0.000  0.001  0.000  0.004  0.000  0.037
   2.24256     -1.543042  0.001  0.027  0.022  0.026  0.000  0.003  0.000  0.002  0.000  0.083
   2.26708     -1.499319  0.003  0.102  0.030  0.100  0.001  0.006  0.000  0.000  0.001  0.243
   2.29161     -1.500175  0.003  0.159  0.043  0.153  0.001  0.006  0.000  0.000  0.001  0.365
   2.31613     -1.528876  0.004  0.151  0.076  0.141  0.000  0.001  0.000  0.000  0.000  0.376
   2.34066     -1.579412  0.006  0.120  0.123  0.108  0.000  0.000  0.000  0.003  0.002  0.362
   2.36518     -1.648382  0.009  0.090  0.159  0.077  0.000  0.003  0.000  0.006  0.005  0.352
   2.38971     -1.729221  0.012  0.073  0.181  0.059  0.000  0.007  0.001  0.008  0.009  0.352
   2.41423     -1.816375  0.015  0.064  0.202  0.049  0.000  0.012  0.002  0.010  0.013  0.367
   2.43876     -1.888464  0.019  0.027  0.195  0.026  0.000  0.018  0.010  0.016  0.014  0.324
   2.46328     -1.891733  0.015  0.009  0.125  0.013  0.001  0.013  0.014  0.012  0.009  0.212
   2.48781     -1.899539  0.018  0.009  0.136  0.015  0.001  0.014  0.024  0.012  0.010  0.240
   2.51234     -1.918904  0.024  0.011  0.159  0.019  0.003  0.016  0.042  0.009  0.010  0.293
   2.53686     -1.953778  0.040  0.016  0.196  0.023  0.007  0.013  0.085  0.003  0.005  0.389
   2.56139     -2.013949  0.071  0.029  0.271  0.032  0.015  0.005  0.157  0.001  0.000  0.581
   2.58591     -2.098038  0.085  0.035  0.315  0.039  0.021  0.001  0.185  0.012  0.004  0.695
   2.61044     -2.189264  0.087  0.035  0.323  0.043  0.025  0.000  0.190  0.019  0.008  0.731
   2.63496     -2.280494  0.088  0.034  0.320  0.046  0.030  0.000  0.191  0.025  0.011  0.747
   2.65949     -2.369550  0.088  0.034  0.314  0.049  0.035  0.000  0.190  0.029  0.014  0.754
   2.68401     -2.454900  0.089  0.032  0.306  0.055  0.042  0.000  0.187  0.033  0.016  0.762
   2.70854     -2.535591  0.090  0.032  0.298  0.060  0.052  0.000  0.180  0.037  0.018  0.766
   2.73306     -2.609812  0.090  0.032  0.286  0.067  0.064  0.001  0.170  0.041  0.020  0.772
   2.75759     -2.675405  0.089  0.036  0.271  0.077  0.079  0.001  0.154  0.045  0.022  0.777
   2.78211     -2.729892  0.087  0.040  0.252  0.093  0.098  0.001  0.129  0.050  0.026  0.776
   2.80664     -2.771069  0.080  0.046  0.228  0.110  0.116  0.002  0.093  0.057  0.032  0.763
   2.83116     -2.801769  0.067  0.046  0.204  0.123  0.114  0.006  0.046  0.066  0.044  0.716
   2.85569     -2.834839  0.045  0.037  0.188  0.116  0.076  0.015  0.009  0.072  0.061  0.620
   2.88021     -2.883950  0.033  0.027  0.182  0.096  0.036  0.024  0.000  0.069  0.070  0.536
