    -12.355  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -12.223  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -12.091  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -11.959  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -11.827  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -11.696  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -11.564  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -11.432  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -11.300  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -11.168  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -11.036  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -10.904  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -10.773  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -10.641  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -10.509  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -10.377  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -10.245  0.0000E+00  0.0000E+00  0.2000E+01  0.2000E+01
    -10.113  0.2300E+00  0.2300E+00  0.2026E+01  0.2026E+01
     -9.981  0.2589E+00  0.2588E+00  0.2057E+01  0.2057E+01
     -9.849  0.2589E+00  0.2589E+00  0.2091E+01  0.2091E+01
     -9.718  0.3478E+01  0.3478E+01  0.2161E+01  0.2161E+01
     -9.586  0.1457E+01  0.1457E+01  0.2450E+01  0.2450E+01
     -9.454  0.5480E+01  0.5470E+01  0.2713E+01  0.2713E+01
     -9.322  0.3481E+01  0.3481E+01  0.3249E+01  0.3249E+01
     -9.190  0.1644E+01  0.1643E+01  0.3565E+01  0.3565E+01
     -9.058  0.1124E+01  0.1124E+01  0.3760E+01  0.3760E+01
     -8.926  0.8938E+00  0.8936E+00  0.3880E+01  0.3880E+01
     -8.795  0.7721E+00  0.7720E+00  0.3988E+01  0.3988E+01
     -8.663  0.1325E+01  0.1324E+01  0.4102E+01  0.4102E+01
     -8.531  0.2217E+01  0.2218E+01  0.4400E+01  0.4400E+01
     -8.399  0.2314E+01  0.2314E+01  0.4684E+01  0.4684E+01
     -8.267  0.1608E+01  0.1609E+01  0.5013E+01  0.5013E+01
     -8.135  0.3955E+00  0.3956E+00  0.5111E+01  0.5111E+01
     -8.003  0.2022E+00  0.2022E+00  0.5146E+01  0.5146E+01
     -7.871  0.2183E+00  0.2183E+00  0.5174E+01  0.5174E+01
     -7.740  0.2747E+00  0.2746E+00  0.5205E+01  0.5205E+01
     -7.608  0.1320E+01  0.1319E+01  0.5289E+01  0.5289E+01
     -7.476  0.1299E+01  0.1300E+01  0.5533E+01  0.5533E+01
     -7.344  0.1031E+01  0.1030E+01  0.5685E+01  0.5685E+01
     -7.212  0.9073E+00  0.9072E+00  0.5817E+01  0.5817E+01
     -7.080  0.1142E+01  0.1142E+01  0.5957E+01  0.5957E+01
     -6.948  0.1144E+01  0.1144E+01  0.6112E+01  0.6111E+01
     -6.817  0.9321E+00  0.9322E+00  0.6247E+01  0.6247E+01
     -6.685  0.8179E+00  0.8179E+00  0.6363E+01  0.6363E+01
     -6.553  0.7562E+00  0.7562E+00  0.6467E+01  0.6467E+01
     -6.421  0.9362E+00  0.9361E+00  0.6579E+01  0.6579E+01
     -6.289  0.9647E+00  0.9647E+00  0.6704E+01  0.6704E+01
     -6.157  0.1026E+01  0.1026E+01  0.6834E+01  0.6834E+01
     -6.025  0.1138E+01  0.1136E+01  0.6976E+01  0.6976E+01
     -5.893  0.1309E+01  0.1308E+01  0.7140E+01  0.7140E+01
     -5.762  0.2097E+01  0.2099E+01  0.7355E+01  0.7354E+01
     -5.630  0.1440E+01  0.1441E+01  0.7597E+01  0.7597E+01
     -5.498  0.1104E+01  0.1104E+01  0.7765E+01  0.7765E+01
     -5.366  0.4118E+00  0.4118E+00  0.7907E+01  0.7907E+01
     -5.234  0.3544E+00  0.3560E+00  0.7962E+01  0.7962E+01
     -5.102  0.4919E-01  0.5026E-01  0.8000E+01  0.8000E+01
     -4.970  0.0000E+00  0.0000E+00  0.8000E+01  0.8000E+01
     -4.838  0.0000E+00  0.0000E+00  0.8000E+01  0.8000E+01
     -4.707  0.0000E+00  0.0000E+00  0.8000E+01  0.8000E+01
     -4.575  0.0000E+00  0.0000E+00  0.8000E+01  0.8000E+01
     -4.443  0.0000E+00  0.0000E+00  0.8000E+01  0.8000E+01
     -4.311  0.2432E+00  0.2431E+00  0.8010E+01  0.8010E+01
     -4.179  0.2706E+00  0.2705E+00  0.8050E+01  0.8050E+01
     -4.047  0.3451E+00  0.3451E+00  0.8091E+01  0.8091E+01
     -3.915  0.3815E+00  0.3815E+00  0.8139E+01  0.8139E+01
     -3.784  0.1025E+01  0.1024E+01  0.8239E+01  0.8239E+01
     -3.652  0.8421E+00  0.8421E+00  0.8380E+01  0.8380E+01
     -3.520  0.7424E+00  0.7423E+00  0.8483E+01  0.8483E+01
     -3.388  0.6760E+00  0.6760E+00  0.8576E+01  0.8576E+01
     -3.256  0.7225E+00  0.7224E+00  0.8670E+01  0.8670E+01
     -3.124  0.7327E+00  0.7326E+00  0.8766E+01  0.8766E+01
     -2.992  0.7922E+00  0.7922E+00  0.8866E+01  0.8866E+01
     -2.860  0.9074E+00  0.9073E+00  0.8977E+01  0.8977E+01
     -2.729  0.8345E+00  0.8346E+00  0.9112E+01  0.9112E+01
     -2.597  0.6681E+00  0.6682E+00  0.9211E+01  0.9211E+01
     -2.465  0.5245E+00  0.5247E+00  0.9299E+01  0.9299E+01
     -2.333  0.3448E+00  0.3448E+00  0.9348E+01  0.9348E+01
     -2.201  0.3847E+00  0.3847E+00  0.9396E+01  0.9396E+01
     -2.069  0.8061E+00  0.8057E+00  0.9463E+01  0.9463E+01
     -1.937  0.1360E+01  0.1359E+01  0.9608E+01  0.9608E+01
     -1.806  0.1903E+01  0.1904E+01  0.9861E+01  0.9860E+01
     -1.674  0.1139E+01  0.1139E+01  0.1005E+02  0.1005E+02
     -1.542  0.7320E+00  0.7322E+00  0.1016E+02  0.1016E+02
     -1.410  0.4593E+00  0.4603E+00  0.1024E+02  0.1024E+02
     -1.278  0.2479E+00  0.2479E+00  0.1027E+02  0.1027E+02
     -1.146  0.5386E+00  0.5386E+00  0.1033E+02  0.1033E+02
     -1.014  0.5717E+00  0.5717E+00  0.1041E+02  0.1041E+02
     -0.882  0.8294E+00  0.8296E+00  0.1051E+02  0.1051E+02
     -0.751  0.6289E+00  0.6291E+00  0.1060E+02  0.1060E+02
     -0.619  0.3730E+00  0.3730E+00  0.1066E+02  0.1066E+02
     -0.487  0.3552E+00  0.3552E+00  0.1071E+02  0.1071E+02
     -0.355  0.7581E+00  0.7579E+00  0.1079E+02  0.1079E+02
     -0.223  0.8141E+00  0.8144E+00  0.1093E+02  0.1093E+02
     -0.091  0.8091E+00  0.8092E+00  0.1111E+02  0.1111E+02
      0.041  0.7084E+00  0.7084E+00  0.1121E+02  0.1121E+02
      0.172  0.7174E+00  0.7173E+00  0.1130E+02  0.1130E+02
      0.304  0.7308E+00  0.7307E+00  0.1140E+02  0.1140E+02
      0.436  0.9565E+00  0.9566E+00  0.1151E+02  0.1151E+02
      0.568  0.1170E+01  0.1168E+01  0.1165E+02  0.1165E+02
      0.700  0.1013E+01  0.1024E+01  0.1183E+02  0.1183E+02
      0.832  0.2221E+01  0.2212E+01  0.1202E+02  0.1202E+02
      0.964  0.1009E+01  0.1007E+01  0.1221E+02  0.1221E+02
      1.096  0.8534E+00  0.8716E+00  0.1234E+02  0.1234E+02
      1.227  0.4562E+00  0.4560E+00  0.1241E+02  0.1241E+02
      1.359  0.1463E+01  0.1473E+01  0.1255E+02  0.1254E+02
      1.491  0.1233E+01  0.1233E+01  0.1277E+02  0.1277E+02
      1.623  0.7180E+00  0.7124E+00  0.1291E+02  0.1291E+02
      1.755  0.4187E+00  0.4304E+00  0.1301E+02  0.1301E+02
      1.887  0.5768E+00  0.8490E+00  0.1306E+02  0.1306E+02
      2.019  0.1912E+01  0.1398E+01  0.1319E+02  0.1322E+02
      2.150  0.2306E+01  0.1425E+01  0.1330E+02  0.1333E+02
      2.282  0.1304E+01  0.1303E+01  0.1351E+02  0.1353E+02
      2.414  0.7289E+00  0.7048E+00  0.1362E+02  0.1364E+02
      2.546  0.6905E+00  0.6943E+00  0.1371E+02  0.1373E+02
      2.678  0.6682E+00  0.8093E+00  0.1380E+02  0.1382E+02
      2.810  0.8798E+00  0.8487E+00  0.1390E+02  0.1394E+02
      2.942  0.9893E+00  0.1002E+01  0.1402E+02  0.1406E+02
      3.074  0.1037E+01  0.1065E+01  0.1415E+02  0.1419E+02
      3.205  0.1079E+01  0.1071E+01  0.1430E+02  0.1434E+02
      3.337  0.1091E+01  0.1095E+01  0.1444E+02  0.1448E+02
      3.469  0.1098E+01  0.1104E+01  0.1458E+02  0.1463E+02
      3.601  0.1129E+01  0.1126E+01  0.1473E+02  0.1477E+02
      3.733  0.1142E+01  0.1139E+01  0.1488E+02  0.1492E+02
      3.865  0.1137E+01  0.1132E+01  0.1503E+02  0.1507E+02
      3.997  0.1147E+01  0.1149E+01  0.1518E+02  0.1522E+02
      4.129  0.1171E+01  0.1177E+01  0.1535E+02  0.1539E+02
      4.260  0.1114E+01  0.1116E+01  0.1550E+02  0.1554E+02
      4.392  0.1417E+01  0.1426E+01  0.1565E+02  0.1569E+02
      4.524  0.1082E+01  0.1220E+01  0.1581E+02  0.1585E+02
      4.656  0.1361E+01  0.1330E+01  0.1597E+02  0.1603E+02
      4.788  0.1425E+01  0.1422E+01  0.1615E+02  0.1621E+02
      4.920  0.1497E+01  0.1481E+01  0.1636E+02  0.1641E+02
      5.052  0.1508E+01  0.1500E+01  0.1656E+02  0.1660E+02
      5.183  0.1593E+01  0.1946E+01  0.1676E+02  0.1682E+02
      5.315  0.1565E+01  0.1839E+01  0.1698E+02  0.1707E+02
      5.447  0.1634E+01  0.1581E+01  0.1723E+02  0.1729E+02
      5.579  0.1460E+01  0.1569E+01  0.1744E+02  0.1749E+02
      5.711  0.1843E+01  0.1816E+01  0.1766E+02  0.1772E+02
      5.843  0.1770E+01  0.1726E+01  0.1791E+02  0.1796E+02
      5.975  0.1449E+01  0.1419E+01  0.1811E+02  0.1816E+02
      6.107  0.1284E+01  0.1728E+01  0.1829E+02  0.1837E+02
      6.238  0.1911E+01  0.1651E+01  0.1855E+02  0.1862E+02
      6.370  0.1518E+01  0.1486E+01  0.1876E+02  0.1882E+02
      6.502  0.1688E+01  0.1687E+01  0.1896E+02  0.1902E+02
      6.634  0.1436E+01  0.1690E+01  0.1917E+02  0.1922E+02
      6.766  0.1557E+01  0.1553E+01  0.1939E+02  0.1945E+02
      6.898  0.1449E+01  0.1434E+01  0.1959E+02  0.1964E+02
      7.030  0.1795E+01  0.2119E+01  0.1981E+02  0.1989E+02
      7.161  0.2022E+01  0.1949E+01  0.2009E+02  0.2016E+02
      7.293  0.2223E+01  0.2344E+01  0.2036E+02  0.2044E+02
      7.425  0.2716E+01  0.2401E+01  0.2068E+02  0.2077E+02
      7.557  0.2098E+01  0.2053E+01  0.2099E+02  0.2106E+02
      7.689  0.1925E+01  0.1902E+01  0.2125E+02  0.2132E+02
      7.821  0.2385E+01  0.2519E+01  0.2151E+02  0.2160E+02
      7.953  0.2359E+01  0.2618E+01  0.2184E+02  0.2192E+02
      8.085  0.2107E+01  0.2039E+01  0.2218E+02  0.2225E+02
      8.216  0.1994E+01  0.2008E+01  0.2243E+02  0.2250E+02
      8.348  0.1662E+01  0.1707E+01  0.2270E+02  0.2277E+02
      8.480  0.1709E+01  0.1689E+01  0.2292E+02  0.2300E+02
      8.612  0.1729E+01  0.1737E+01  0.2315E+02  0.2323E+02
      8.744  0.2279E+01  0.2293E+01  0.2343E+02  0.2351E+02
      8.876  0.2250E+01  0.2172E+01  0.2374E+02  0.2382E+02
      9.008  0.2251E+01  0.2045E+01  0.2405E+02  0.2412E+02
      9.139  0.1898E+01  0.2055E+01  0.2435E+02  0.2441E+02
      9.271  0.2187E+01  0.2013E+01  0.2462E+02  0.2472E+02
      9.403  0.2082E+01  0.2322E+01  0.2492E+02  0.2500E+02
      9.535  0.3414E+01  0.2597E+01  0.2525E+02  0.2533E+02
      9.667  0.2210E+01  0.2881E+01  0.2554E+02  0.2562E+02
      9.799  0.2373E+01  0.2796E+01  0.2589E+02  0.2597E+02
      9.931  0.2901E+01  0.1973E+01  0.2621E+02  0.2631E+02
     10.063  0.2169E+01  0.2127E+01  0.2651E+02  0.2659E+02
     10.194  0.2499E+01  0.3761E+01  0.2679E+02  0.2692E+02
     10.326  0.2291E+01  0.1986E+01  0.2722E+02  0.2731E+02
     10.458  0.1950E+01  0.2176E+01  0.2748E+02  0.2756E+02
     10.590  0.2275E+01  0.2058E+01  0.2778E+02  0.2785E+02
     10.722  0.2532E+01  0.3419E+01  0.2806E+02  0.2817E+02
     10.854  0.2002E+01  0.2181E+01  0.2840E+02  0.2847E+02
     10.986  0.2227E+01  0.2216E+01  0.2869E+02  0.2879E+02
     11.117  0.2128E+01  0.2121E+01  0.2899E+02  0.2907E+02
     11.249  0.2492E+01  0.3390E+01  0.2930E+02  0.2942E+02
     11.381  0.3464E+01  0.2541E+01  0.2973E+02  0.2985E+02
     11.513  0.1966E+01  0.2039E+01  0.3004E+02  0.3012E+02
     11.645  0.1776E+01  0.1912E+01  0.3030E+02  0.3038E+02
     11.777  0.2050E+01  0.2049E+01  0.3057E+02  0.3065E+02
     11.909  0.2868E+01  0.4638E+01  0.3088E+02  0.3099E+02
     12.041  0.2565E+01  0.2516E+01  0.3127E+02  0.3137E+02
     12.172  0.2019E+01  0.2209E+01  0.3158E+02  0.3167E+02
     12.304  0.2601E+01  0.2604E+01  0.3188E+02  0.3199E+02
     12.436  0.2593E+01  0.2369E+01  0.3223E+02  0.3232E+02
     12.568  0.3014E+01  0.2818E+01  0.3259E+02  0.3268E+02
     12.700  0.3803E+01  0.3410E+01  0.3300E+02  0.3311E+02
     12.832  0.3031E+01  0.3017E+01  0.3343E+02  0.3354E+02
     12.964  0.2557E+01  0.2537E+01  0.3381E+02  0.3391E+02
     13.096  0.2240E+01  0.2251E+01  0.3415E+02  0.3423E+02
     13.227  0.2284E+01  0.2297E+01  0.3444E+02  0.3453E+02
     13.359  0.2678E+01  0.2549E+01  0.3476E+02  0.3486E+02
     13.491  0.2315E+01  0.2555E+01  0.3510E+02  0.3518E+02
     13.623  0.2021E+01  0.1920E+01  0.3539E+02  0.3547E+02
     13.755  0.2171E+01  0.1953E+01  0.3566E+02  0.3575E+02
     13.887  0.2026E+01  0.2080E+01  0.3594E+02  0.3601E+02
     14.019  0.1766E+01  0.1780E+01  0.3619E+02  0.3626E+02
     14.150  0.1991E+01  0.2071E+01  0.3644E+02  0.3653E+02
     14.282  0.2023E+01  0.2249E+01  0.3673E+02  0.3680E+02
     14.414  0.2352E+01  0.2089E+01  0.3706E+02  0.3714E+02
     14.546  0.1782E+01  0.1735E+01  0.3733E+02  0.3739E+02
     14.678  0.1947E+01  0.2114E+01  0.3757E+02  0.3764E+02
     14.810  0.2280E+01  0.2318E+01  0.3785E+02  0.3793E+02
     14.942  0.1698E+01  0.1541E+01  0.3813E+02  0.3820E+02
     15.074  0.1509E+01  0.1568E+01  0.3834E+02  0.3841E+02
     15.205  0.1305E+01  0.1120E+01  0.3854E+02  0.3859E+02
     15.337  0.1188E+01  0.1435E+01  0.3869E+02  0.3875E+02
     15.469  0.1361E+01  0.1245E+01  0.3887E+02  0.3892E+02
     15.601  0.1065E+01  0.1043E+01  0.3903E+02  0.3907E+02
     15.733  0.1271E+01  0.1079E+01  0.3919E+02  0.3924E+02
     15.865  0.1055E+01  0.1032E+01  0.3934E+02  0.3937E+02
     15.997  0.9617E+00  0.9611E+00  0.3947E+02  0.3950E+02
     16.128  0.7237E+00  0.6942E+00  0.3961E+02  0.3963E+02
     16.260  0.1068E+01  0.1339E+01  0.3972E+02  0.3975E+02
     16.392  0.5801E+00  0.6409E+00  0.3983E+02  0.3985E+02
     16.524  0.5361E+00  0.3007E+00  0.3991E+02  0.3993E+02
     16.656  0.1448E+00  0.1121E+00  0.3995E+02  0.3995E+02
     16.788  0.1730E+00  0.1732E+00  0.3997E+02  0.3997E+02
     16.920  0.1777E+00  0.1718E+00  0.3999E+02  0.3999E+02
     17.052  0.0000E+00  0.4359E-01  0.4000E+02  0.4000E+02
     17.183  0.0000E+00  0.1157E-01  0.4000E+02  0.4000E+02
     17.315  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
     17.447  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
     17.579  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
     17.711  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
     17.843  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
     17.975  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
     18.106  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
     18.238  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
     18.370  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
     18.502  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
     18.634  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
     18.766  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
     18.898  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
     19.030  0.0000E+00  0.0000E+00  0.4000E+02  0.4000E+02
